station_id,file,size_bytes,size_human,present
71964099999,71964099999.csv,5999069,5.72 MiB,True
71965099999,71965099999.csv,5339722,5.09 MiB,True
71966099999,71966099999.csv,3118350,2.97 MiB,True
71966499999,71966499999.csv,2309010,2.20 MiB,True
71966599999,71966599999.csv,4607593,4.39 MiB,True
71967099999,71967099999.csv,3837922,3.66 MiB,True
71967599999,71967599999.csv,1264241,1.21 MiB,True
71968099999,71968099999.csv,2923304,2.79 MiB,True
71970099999,71970099999.csv,1004795,981.25 KiB,True
71971099999,71971099999.csv,3557784,3.39 MiB,True
71973099999,71973099999.csv,986263,963.15 KiB,True
71974099999,71974099999.csv,2017621,1.92 MiB,True
71976099999,71976099999.csv,1786830,1.70 MiB,True
71977099999,71977099999.csv,3242226,3.09 MiB,True
71978099999,71978099999.csv,3561323,3.40 MiB,True
71979099999,71979099999.csv,3506909,3.34 MiB,True
71980099999,71980099999.csv,3217028,3.07 MiB,True
71981099999,71981099999.csv,740198,722.85 KiB,True
71982099999,71982099999.csv,776967,758.76 KiB,True
71983099999,71983099999.csv,1871849,1.79 MiB,True
71984099999,71984099999.csv,3621789,3.45 MiB,True
71986099999,71986099999.csv,762045,744.18 KiB,True
71987099999,71987099999.csv,3621215,3.45 MiB,True
71988099999,71988099999.csv,3688119,3.52 MiB,True
71989099999,71989099999.csv,3799569,3.62 MiB,True
71990099999,71990099999.csv,3421475,3.26 MiB,True
71999099999,71999099999.csv,3174248,3.03 MiB,True
72011053983,72011053983.csv,11823209,11.28 MiB,True
72011354829,72011354829.csv,11595055,11.06 MiB,True
72012063837,72012063837.csv,6978376,6.66 MiB,True
72012999999,72012999999.csv,8821442,8.41 MiB,True
72013704867,72013704867.csv,12095089,11.53 MiB,True
72015103049,72015103049.csv,11772105,11.23 MiB,True
72016899999,72016899999.csv,7468986,7.12 MiB,True
72016900116,72016900116.csv,10024108,9.56 MiB,True
72017063851,72017063851.csv,11916846,11.36 MiB,True
72017199999,72017199999.csv,9760844,9.31 MiB,True
72017253996,72017253996.csv,12235708,11.67 MiB,True
72017553919,72017553919.csv,6640675,6.33 MiB,True
72019300117,72019300117.csv,3125919,2.98 MiB,True
72019854813,72019854813.csv,4081217,3.89 MiB,True
72020200118,72020200118.csv,11854589,11.31 MiB,True
72025400119,72025400119.csv,11731322,11.19 MiB,True
72025599999,72025599999.csv,6368540,6.07 MiB,True
72025763835,72025763835.csv,10563098,10.07 MiB,True
72025804997,72025804997.csv,11281020,10.76 MiB,True
72026153976,72026153976.csv,11975719,11.42 MiB,True
72026363834,72026363834.csv,10255458,9.78 MiB,True
72026563833,72026563833.csv,10357747,9.88 MiB,True
72026654809,72026654809.csv,11583661,11.05 MiB,True
72026723224,72026723224.csv,11223419,10.70 MiB,True
72026853882,72026853882.csv,12543422,11.96 MiB,True
72026912982,72026912982.csv,11938428,11.39 MiB,True
72027103044,72027103044.csv,11873203,11.32 MiB,True
72027294282,72027294282.csv,12174668,11.61 MiB,True
72027312981,72027312981.csv,12004426,11.45 MiB,True
72027493799,72027493799.csv,11957599,11.40 MiB,True
72027504872,72027504872.csv,12210704,11.65 MiB,True
72027612983,72027612983.csv,11364998,10.84 MiB,True
72027763843,72027763843.csv,11664714,11.12 MiB,True
72027803704,72027803704.csv,11836431,11.29 MiB,True
72027903705,72027903705.csv,11798354,11.25 MiB,True
72028203736,72028203736.csv,12023730,11.47 MiB,True
72028304927,72028304927.csv,11389677,10.86 MiB,True
72028404877,72028404877.csv,11676288,11.14 MiB,True
72028503734,72028503734.csv,11257661,10.74 MiB,True
72028653977,72028653977.csv,10888040,10.38 MiB,True
72028753967,72028753967.csv,8151820,7.77 MiB,True
72028803711,72028803711.csv,11654108,11.11 MiB,True
72028963836,72028963836.csv,11975099,11.42 MiB,True
72029153970,72029153970.csv,7600051,7.25 MiB,True
72029304989,72029304989.csv,10107886,9.64 MiB,True
72029453898,72029453898.csv,8524463,8.13 MiB,True
72029553972,72029553972.csv,11880929,11.33 MiB,True
72029653945,72029653945.csv,12036541,11.48 MiB,True
72029703730,72029703730.csv,476,476.00 B,True
72029853971,72029853971.csv,10171020,9.70 MiB,True
72029953966,72029953966.csv,11347748,10.82 MiB,True
72030163846,72030163846.csv,10228872,9.76 MiB,True
72030353973,72030353973.csv,12130686,11.57 MiB,True
72030464752,72030464752.csv,11025576,10.51 MiB,True
72030553964,72030553964.csv,11812851,11.27 MiB,True
72030653879,72030653879.csv,6158727,5.87 MiB,True
72030763804,72030763804.csv,12301398,11.73 MiB,True
72030804992,72030804992.csv,11584877,11.05 MiB,True
72030904947,72030904947.csv,11465398,10.93 MiB,True
72031153962,72031153962.csv,11600120,11.06 MiB,True
72031204964,72031204964.csv,11470596,10.94 MiB,True
72031303052,72031303052.csv,7235933,6.90 MiB,True
72031493983,72031493983.csv,12557685,11.98 MiB,True
72031503045,72031503045.csv,10948650,10.44 MiB,True
72031612984,72031612984.csv,11861938,11.31 MiB,True
72031703735,72031703735.csv,11502966,10.97 MiB,True
72031853965,72031853965.csv,11750284,11.21 MiB,True
72031963841,72031963841.csv,4458751,4.25 MiB,True
72032053981,72032053981.csv,10614166,10.12 MiB,True
72032104893,72032104893.csv,11710407,11.17 MiB,True
72032204129,72032204129.csv,11117569,10.60 MiB,True
72032393947,72032393947.csv,10673322,10.18 MiB,True
72032464753,72032464753.csv,11206729,10.69 MiB,True
72032604981,72032604981.csv,12087105,11.53 MiB,True
72032704995,72032704995.csv,10452843,9.97 MiB,True
72032863832,72032863832.csv,12247887,11.68 MiB,True
72032999999,72032999999.csv,8649193,8.25 MiB,True
72033063853,72033063853.csv,11946496,11.39 MiB,True
72033199999,72033199999.csv,9302260,8.87 MiB,True
72033353175,72033353175.csv,4878663,4.65 MiB,True
72033493764,72033493764.csv,5137858,4.90 MiB,True
72033899999,72033899999.csv,9835354,9.38 MiB,True
72033900121,72033900121.csv,7283822,6.95 MiB,True
72034054818,72034054818.csv,11813407,11.27 MiB,True
72034253947,72034253947.csv,11351810,10.83 MiB,True
72034354852,72034354852.csv,11710264,11.17 MiB,True
72034454920,72034454920.csv,11883336,11.33 MiB,True
72034594086,72034594086.csv,11950522,11.40 MiB,True
72034653991,72034653991.csv,11724778,11.18 MiB,True
72034763877,72034763877.csv,7250764,6.91 MiB,True
72034863886,72034863886.csv,11855987,11.31 MiB,True
72035154919,72035154919.csv,11179723,10.66 MiB,True
72035299999,72035299999.csv,7587084,7.24 MiB,True
72035363875,72035363875.csv,11731486,11.19 MiB,True
72035463901,72035463901.csv,11541941,11.01 MiB,True
72035503732,72035503732.csv,11897940,11.35 MiB,True
72035613999,72035613999.csv,11069158,10.56 MiB,True
72035753993,72035753993.csv,11478068,10.95 MiB,True
72035853999,72035853999.csv,8142677,7.77 MiB,True
72035923902,72035923902.csv,11173554,10.66 MiB,True
72036163870,72036163870.csv,5504752,5.25 MiB,True
72036263874,72036263874.csv,7134354,6.80 MiB,True
72036363872,72036363872.csv,6791278,6.48 MiB,True
72036524267,72036524267.csv,5809467,5.54 MiB,True
72036754927,72036754927.csv,11797165,11.25 MiB,True
72036854924,72036854924.csv,12030022,11.47 MiB,True
72036904135,72036904135.csv,5793796,5.53 MiB,True
72037154850,72037154850.csv,12388481,11.81 MiB,True
72037392824,72037392824.csv,10269649,9.79 MiB,True
72037492825,72037492825.csv,11451688,10.92 MiB,True
72037554844,72037554844.csv,12028060,11.47 MiB,True
72037663880,72037663880.csv,11225337,10.71 MiB,True
72037713917,72037713917.csv,5685070,5.42 MiB,True
72037800122,72037800122.csv,5915817,5.64 MiB,True
72037963882,72037963882.csv,5746241,5.48 MiB,True
72038163885,72038163885.csv,7580228,7.23 MiB,True
72038200123,72038200123.csv,3659430,3.49 MiB,True
72038353847,72038353847.csv,5424124,5.17 MiB,True
72038400124,72038400124.csv,11806008,11.26 MiB,True
72038500419,72038500419.csv,9219108,8.79 MiB,True
72038600125,72038600125.csv,12077118,11.52 MiB,True
72038800469,72038800469.csv,10769044,10.27 MiB,True
72039100127,72039100127.csv,11342755,10.82 MiB,True
72039200128,72039200128.csv,11244782,10.72 MiB,True
72039300129,72039300129.csv,11426569,10.90 MiB,True
72039400428,72039400428.csv,5870912,5.60 MiB,True
72039500130,72039500130.csv,11417125,10.89 MiB,True
72039700131,72039700131.csv,12254673,11.69 MiB,True
72040100133,72040100133.csv,11816962,11.27 MiB,True
72040400134,72040400134.csv,8834416,8.43 MiB,True
72040500436,72040500436.csv,11707191,11.16 MiB,True
72040600135,72040600135.csv,11102972,10.59 MiB,True
72040700462,72040700462.csv,578935,565.37 KiB,True
72040800136,72040800136.csv,10556788,10.07 MiB,True
72040999999,72040999999.csv,9459315,9.02 MiB,True
72041100137,72041100137.csv,11649618,11.11 MiB,True
72041254943,72041254943.csv,11208513,10.69 MiB,True
72041300138,72041300138.csv,5096137,4.86 MiB,True
72041400139,72041400139.csv,11337571,10.81 MiB,True
72041500140,72041500140.csv,11829254,11.28 MiB,True
72041799999,72041799999.csv,9098323,8.68 MiB,True
72042103043,72042103043.csv,7229365,6.89 MiB,True
72042203037,72042203037.csv,11461287,10.93 MiB,True
72042399999,72042399999.csv,9232453,8.80 MiB,True
72042599999,72042599999.csv,9769890,9.32 MiB,True
72042600141,72042600141.csv,11728722,11.19 MiB,True
72043299999,72043299999.csv,9467830,9.03 MiB,True
72043399999,72043399999.csv,8393475,8.00 MiB,True
72043499999,72043499999.csv,9601094,9.16 MiB,True
72043600142,72043600142.csv,11396292,10.87 MiB,True
72043700143,72043700143.csv,11226873,10.71 MiB,True
72043899999,72043899999.csv,9811277,9.36 MiB,True
72043999999,72043999999.csv,7962778,7.59 MiB,True
72044599999,72044599999.csv,9434641,9.00 MiB,True
72044699999,72044699999.csv,10137018,9.67 MiB,True
72044700437,72044700437.csv,11400916,10.87 MiB,True
72044800144,72044800144.csv,11334556,10.81 MiB,True
72044999999,72044999999.csv,5068272,4.83 MiB,True
72045199999,72045199999.csv,9627497,9.18 MiB,True
72045299999,72045299999.csv,9380994,8.95 MiB,True
72045399999,72045399999.csv,6635432,6.33 MiB,True
72045500145,72045500145.csv,9254357,8.83 MiB,True
72045600146,72045600146.csv,11534742,11.00 MiB,True
72045799999,72045799999.csv,9091383,8.67 MiB,True
72045800476,72045800476.csv,11635426,11.10 MiB,True
72046499999,72046499999.csv,9937818,9.48 MiB,True
72046599999,72046599999.csv,9395266,8.96 MiB,True
72046700148,72046700148.csv,11159048,10.64 MiB,True
72046800466,72046800466.csv,12105351,11.54 MiB,True
72047299999,72047299999.csv,7003998,6.68 MiB,True
72047599999,72047599999.csv,9704879,9.26 MiB,True
72047600455,72047600455.csv,11376085,10.85 MiB,True
72047799999,72047799999.csv,9267277,8.84 MiB,True
72047899999,72047899999.csv,9313094,8.88 MiB,True
72047900149,72047900149.csv,10751468,10.25 MiB,True
72048103817,72048103817.csv,6379671,6.08 MiB,True
72048199999,72048199999.csv,2916848,2.78 MiB,True
72048299999,72048299999.csv,8846491,8.44 MiB,True
72048399999,72048399999.csv,9457493,9.02 MiB,True
72048499999,72048499999.csv,9174490,8.75 MiB,True
72048799999,72048799999.csv,9306434,8.88 MiB,True
72048899999,72048899999.csv,9016491,8.60 MiB,True
72048999999,72048999999.csv,9347683,8.91 MiB,True
72049100150,72049100150.csv,11371160,10.84 MiB,True
72049200151,72049200151.csv,11077325,10.56 MiB,True
72049354758,72049354758.csv,12139790,11.58 MiB,True
72049400152,72049400152.csv,8925476,8.51 MiB,True
72049800153,72049800153.csv,5230029,4.99 MiB,True
72049900154,72049900154.csv,10448416,9.96 MiB,True
72050100155,72050100155.csv,11687957,11.15 MiB,True
72050499999,72050499999.csv,9301191,8.87 MiB,True
72050500156,72050500156.csv,11694735,11.15 MiB,True
72050799999,72050799999.csv,4422354,4.22 MiB,True
72050899999,72050899999.csv,11148654,10.63 MiB,True
72051199999,72051199999.csv,9319453,8.89 MiB,True
72051699999,72051699999.csv,9644568,9.20 MiB,True
72051724165,72051724165.csv,9138396,8.72 MiB,True
72051800449,72051800449.csv,7607901,7.26 MiB,True
72051999999,72051999999.csv,9223986,8.80 MiB,True
72052100475,72052100475.csv,11106746,10.59 MiB,True
72052200443,72052200443.csv,9438149,9.00 MiB,True
72052803064,72052803064.csv,12068464,11.51 MiB,True
72052900429,72052900429.csv,1458674,1.39 MiB,True
72053100158,72053100158.csv,11069624,10.56 MiB,True
72053200159,72053200159.csv,11204072,10.69 MiB,True
72053300160,72053300160.csv,11914960,11.36 MiB,True
72053400161,72053400161.csv,11322522,10.80 MiB,True
72053500162,72053500162.csv,11143405,10.63 MiB,True
72053699999,72053699999.csv,9982035,9.52 MiB,True
72053700163,72053700163.csv,11008890,10.50 MiB,True
72053800164,72053800164.csv,11337546,10.81 MiB,True
72053900165,72053900165.csv,11657465,11.12 MiB,True
72054153806,72054153806.csv,10993597,10.48 MiB,True
72054200166,72054200166.csv,10966000,10.46 MiB,True
72054300167,72054300167.csv,11269877,10.75 MiB,True
72054400168,72054400168.csv,11463170,10.93 MiB,True
72054500169,72054500169.csv,11329800,10.80 MiB,True
72054900171,72054900171.csv,10774899,10.28 MiB,True
72055199999,72055199999.csv,9548123,9.11 MiB,True
72055399999,72055399999.csv,4526684,4.32 MiB,True
72055803977,72055803977.csv,11275775,10.75 MiB,True
72055900172,72055900172.csv,10625445,10.13 MiB,True
72056100467,72056100467.csv,8453530,8.06 MiB,True
72056599999,72056599999.csv,9639263,9.19 MiB,True
72056724180,72056724180.csv,11030359,10.52 MiB,True
72056899999,72056899999.csv,3608689,3.44 MiB,True
72056999999,72056999999.csv,8206294,7.83 MiB,True
72057299999,72057299999.csv,9270586,8.84 MiB,True
72057500173,72057500173.csv,11876510,11.33 MiB,True
72057600174,72057600174.csv,7115531,6.79 MiB,True
72057700175,72057700175.csv,8846924,8.44 MiB,True
72057800176,72057800176.csv,11169732,10.65 MiB,True
72057999999,72057999999.csv,9426802,8.99 MiB,True
72058100178,72058100178.csv,8864930,8.45 MiB,True
72058400181,72058400181.csv,10674306,10.18 MiB,True
72058600183,72058600183.csv,9354046,8.92 MiB,True
72058700184,72058700184.csv,12139130,11.58 MiB,True
72058900185,72058900185.csv,7722730,7.36 MiB,True
72059200186,72059200186.csv,11192341,10.67 MiB,True
72059300187,72059300187.csv,10947313,10.44 MiB,True
72059400188,72059400188.csv,11961272,11.41 MiB,True
72059600189,72059600189.csv,6319551,6.03 MiB,True
72059700190,72059700190.csv,10611352,10.12 MiB,True
72059800191,72059800191.csv,11290440,10.77 MiB,True
72059900192,72059900192.csv,7760139,7.40 MiB,True
72060100193,72060100193.csv,11735496,11.19 MiB,True
72060200194,72060200194.csv,11568268,11.03 MiB,True
72060300195,72060300195.csv,11273807,10.75 MiB,True
72060400196,72060400196.csv,11398026,10.87 MiB,True
72060500197,72060500197.csv,11901666,11.35 MiB,True
72060600198,72060600198.csv,11646779,11.11 MiB,True
72060700199,72060700199.csv,12146702,11.58 MiB,True
72060800200,72060800200.csv,11183503,10.67 MiB,True
72060900201,72060900201.csv,11410856,10.88 MiB,True
72061100202,72061100202.csv,11059626,10.55 MiB,True
72061200203,72061200203.csv,11248508,10.73 MiB,True
72061300204,72061300204.csv,11263998,10.74 MiB,True
72061400205,72061400205.csv,11194523,10.68 MiB,True
72061500206,72061500206.csv,10891645,10.39 MiB,True
72061600207,72061600207.csv,6908574,6.59 MiB,True
72061700208,72061700208.csv,8734962,8.33 MiB,True
72061999999,72061999999.csv,4657925,4.44 MiB,True
72062400211,72062400211.csv,9876963,9.42 MiB,True
72062500212,72062500212.csv,8700296,8.30 MiB,True
72062600213,72062600213.csv,8873807,8.46 MiB,True
72062700214,72062700214.csv,11295617,10.77 MiB,True
72062800215,72062800215.csv,10134647,9.67 MiB,True
72062900216,72062900216.csv,11684041,11.14 MiB,True
72063100217,72063100217.csv,11576830,11.04 MiB,True
72063200218,72063200218.csv,11419861,10.89 MiB,True
72063300219,72063300219.csv,10518725,10.03 MiB,True
72063400220,72063400220.csv,11299472,10.78 MiB,True
72063500221,72063500221.csv,11428540,10.90 MiB,True
72063600222,72063600222.csv,11312937,10.79 MiB,True
72063700223,72063700223.csv,11774602,11.23 MiB,True
72063800224,72063800224.csv,11096996,10.58 MiB,True
72063900225,72063900225.csv,12170106,11.61 MiB,True
72064199999,72064199999.csv,4947472,4.72 MiB,True
72064299999,72064299999.csv,5645264,5.38 MiB,True
72064354940,72064354940.csv,11603448,11.07 MiB,True
72064400226,72064400226.csv,10854940,10.35 MiB,True
72064500227,72064500227.csv,10551638,10.06 MiB,True
72064600228,72064600228.csv,11890834,11.34 MiB,True
72064700229,72064700229.csv,10855490,10.35 MiB,True
72064800230,72064800230.csv,11276947,10.75 MiB,True
72064900231,72064900231.csv,11161031,10.64 MiB,True
72065100232,72065100232.csv,8393887,8.01 MiB,True
72065200433,72065200433.csv,4772866,4.55 MiB,True
72065500235,72065500235.csv,11170651,10.65 MiB,True
72065900239,72065900239.csv,11235622,10.72 MiB,True
72066500243,72066500243.csv,2624416,2.50 MiB,True
72066900247,72066900247.csv,11233861,10.71 MiB,True
72067100248,72067100248.csv,11350989,10.83 MiB,True
72067200485,72067200485.csv,7286833,6.95 MiB,True
72067400249,72067400249.csv,11978236,11.42 MiB,True
72068199999,72068199999.csv,5920897,5.65 MiB,True
72068499999,72068499999.csv,9600114,9.16 MiB,True
72068799999,72068799999.csv,9176878,8.75 MiB,True
72069903724,72069903724.csv,11896655,11.35 MiB,True
72070154942,72070154942.csv,11659852,11.12 MiB,True
72070599999,72070599999.csv,8954394,8.54 MiB,True
72070853849,72070853849.csv,5474037,5.22 MiB,True
72070999999,72070999999.csv,9434965,9.00 MiB,True
72071200250,72071200250.csv,8851604,8.44 MiB,True
72071300251,72071300251.csv,10904945,10.40 MiB,True
72071400252,72071400252.csv,11888027,11.34 MiB,True
72071700442,72071700442.csv,10669079,10.17 MiB,True
72072499999,72072499999.csv,9616835,9.17 MiB,True
72072900435,72072900435.csv,10622705,10.13 MiB,True
72073400264,72073400264.csv,10963759,10.46 MiB,True
72073573805,72073573805.csv,7481723,7.14 MiB,True
72073600265,72073600265.csv,11721935,11.18 MiB,True
72073700266,72073700266.csv,11297083,10.77 MiB,True
72073800267,72073800267.csv,11547937,11.01 MiB,True
72073900268,72073900268.csv,9699298,9.25 MiB,True
72074100269,72074100269.csv,11108634,10.59 MiB,True
72074200270,72074200270.csv,11469495,10.94 MiB,True
72074400271,72074400271.csv,11496797,10.96 MiB,True
72074500272,72074500272.csv,8771062,8.36 MiB,True
72074799999,72074799999.csv,1530772,1.46 MiB,True
72074924255,72074924255.csv,5199099,4.96 MiB,True
72075999999,72075999999.csv,7291394,6.95 MiB,True
72076800274,72076800274.csv,10180984,9.71 MiB,True
72076900275,72076900275.csv,11648777,11.11 MiB,True
72077100276,72077100276.csv,11125911,10.61 MiB,True
72077599999,72077599999.csv,9417412,8.98 MiB,True
72077699999,72077699999.csv,9899268,9.44 MiB,True
72077799999,72077799999.csv,6385940,6.09 MiB,True
72077900461,72077900461.csv,12063291,11.50 MiB,True
72078199999,72078199999.csv,8901252,8.49 MiB,True
72078700278,72078700278.csv,6656478,6.35 MiB,True
72080699999,72080699999.csv,9010447,8.59 MiB,True
72083599999,72083599999.csv,10278095,9.80 MiB,True
72083799999,72083799999.csv,6497667,6.20 MiB,True
72083900279,72083900279.csv,10947693,10.44 MiB,True
72084499999,72084499999.csv,5774030,5.51 MiB,True
72085200280,72085200280.csv,11382098,10.85 MiB,True
72085300281,72085300281.csv,11157279,10.64 MiB,True
72085400282,72085400282.csv,10991892,10.48 MiB,True
72085500283,72085500283.csv,11743094,11.20 MiB,True
72085600284,72085600284.csv,11463820,10.93 MiB,True
72085800285,72085800285.csv,10594609,10.10 MiB,True
72085900286,72085900286.csv,11831919,11.28 MiB,True
72086100287,72086100287.csv,11006550,10.50 MiB,True
72086300289,72086300289.csv,11422364,10.89 MiB,True
72086400290,72086400290.csv,11942471,11.39 MiB,True
72086500291,72086500291.csv,10099727,9.63 MiB,True
72086600292,72086600292.csv,11131873,10.62 MiB,True
72086700293,72086700293.csv,11383551,10.86 MiB,True
72086800294,72086800294.csv,11919025,11.37 MiB,True
72086900295,72086900295.csv,11030373,10.52 MiB,True
72087100296,72087100296.csv,11565251,11.03 MiB,True
72088700297,72088700297.csv,12105669,11.54 MiB,True
72089599999,72089599999.csv,9491764,9.05 MiB,True
72089799999,72089799999.csv,9975133,9.51 MiB,True
72090200298,72090200298.csv,11745139,11.20 MiB,True
72090300441,72090300441.csv,11662314,11.12 MiB,True
72090400299,72090400299.csv,12566776,11.98 MiB,True
72090799999,72090799999.csv,8843679,8.43 MiB,True
72090900300,72090900300.csv,11416756,10.89 MiB,True
72091100301,72091100301.csv,11728253,11.18 MiB,True
72091200302,72091200302.csv,11569650,11.03 MiB,True
72091600453,72091600453.csv,11626198,11.09 MiB,True
72092300310,72092300310.csv,11847631,11.30 MiB,True
72092400311,72092400311.csv,11325581,10.80 MiB,True
72092500312,72092500312.csv,11684783,11.14 MiB,True
72092600313,72092600313.csv,11813663,11.27 MiB,True
72092700314,72092700314.csv,9067913,8.65 MiB,True
72092800315,72092800315.csv,12322213,11.75 MiB,True
72092900316,72092900316.csv,11375728,10.85 MiB,True
72093200317,72093200317.csv,10977467,10.47 MiB,True
72093300318,72093300318.csv,11080672,10.57 MiB,True
72094200323,72094200323.csv,11040903,10.53 MiB,True
72094300431,72094300431.csv,9355151,8.92 MiB,True
72094400324,72094400324.csv,10171474,9.70 MiB,True
72094600326,72094600326.csv,11753739,11.21 MiB,True
72094800328,72094800328.csv,11634885,11.10 MiB,True
72094900329,72094900329.csv,9286241,8.86 MiB,True
72095100330,72095100330.csv,11070519,10.56 MiB,True
72095299999,72095299999.csv,3016164,2.88 MiB,True
72095300331,72095300331.csv,4095472,3.91 MiB,True
72095400456,72095400456.csv,1664292,1.59 MiB,True
72095600332,72095600332.csv,608,608.00 B,True
72096100336,72096100336.csv,11321533,10.80 MiB,True
72096200337,72096200337.csv,11544431,11.01 MiB,True
72096400338,72096400338.csv,8751960,8.35 MiB,True
72096513910,72096513910.csv,5607356,5.35 MiB,True
72096600339,72096600339.csv,11245851,10.72 MiB,True
72096700457,72096700457.csv,9812462,9.36 MiB,True
72096800340,72096800340.csv,10102996,9.63 MiB,True
72097100342,72097100342.csv,5309352,5.06 MiB,True
72097299999,72097299999.csv,10309730,9.83 MiB,True
72097400344,72097400344.csv,10103882,9.64 MiB,True
72097799999,72097799999.csv,4061008,3.87 MiB,True
72097899999,72097899999.csv,3551979,3.39 MiB,True
72097999999,72097999999.csv,4913647,4.69 MiB,True
72098199999,72098199999.csv,2545739,2.43 MiB,True
72098299999,72098299999.csv,5543889,5.29 MiB,True
72098399999,72098399999.csv,5118499,4.88 MiB,True
72098599999,72098599999.csv,5378549,5.13 MiB,True
72098699999,72098699999.csv,5124688,4.89 MiB,True
72098799999,72098799999.csv,3623403,3.46 MiB,True
72098899999,72098899999.csv,2259847,2.16 MiB,True
72098999999,72098999999.csv,1441366,1.37 MiB,True
72099199999,72099199999.csv,5003292,4.77 MiB,True
72099299999,72099299999.csv,4628834,4.41 MiB,True
72099399999,72099399999.csv,4106158,3.92 MiB,True
72099499999,72099499999.csv,5356357,5.11 MiB,True
72099599999,72099599999.csv,4249746,4.05 MiB,True
72099699999,72099699999.csv,5246048,5.00 MiB,True
72099799999,72099799999.csv,5213150,4.97 MiB,True
72099899999,72099899999.csv,6272345,5.98 MiB,True
72099999999,72099999999.csv,3422799,3.26 MiB,True
72100199999,72100199999.csv,4517832,4.31 MiB,True
72100299999,72100299999.csv,5236479,4.99 MiB,True
72100399999,72100399999.csv,4931922,4.70 MiB,True
72100499999,72100499999.csv,4899109,4.67 MiB,True
72100599999,72100599999.csv,7846863,7.48 MiB,True
72100699999,72100699999.csv,2855838,2.72 MiB,True
72100799999,72100799999.csv,5083496,4.85 MiB,True
72100899999,72100899999.csv,3065220,2.92 MiB,True
72100999999,72100999999.csv,8787500,8.38 MiB,True
72101199999,72101199999.csv,3486060,3.32 MiB,True
72101299999,72101299999.csv,1900562,1.81 MiB,True
72101399999,72101399999.csv,5306679,5.06 MiB,True
72101499999,72101499999.csv,4046090,3.86 MiB,True
72101599999,72101599999.csv,5435793,5.18 MiB,True
72101699999,72101699999.csv,1795573,1.71 MiB,True
72101799999,72101799999.csv,5113564,4.88 MiB,True
72101899999,72101899999.csv,5321232,5.07 MiB,True
72101999999,72101999999.csv,5088611,4.85 MiB,True
72102199999,72102199999.csv,5474697,5.22 MiB,True
72102299999,72102299999.csv,3409338,3.25 MiB,True
72102399999,72102399999.csv,3360351,3.20 MiB,True
72102499999,72102499999.csv,3154881,3.01 MiB,True
72102599999,72102599999.csv,3653301,3.48 MiB,True
72102699999,72102699999.csv,4261043,4.06 MiB,True
72102899999,72102899999.csv,10214969,9.74 MiB,True
72102900347,72102900347.csv,11931985,11.38 MiB,True
72103100348,72103100348.csv,11803229,11.26 MiB,True
72103300350,72103300350.csv,11170877,10.65 MiB,True
72103400351,72103400351.csv,11488072,10.96 MiB,True
72103500352,72103500352.csv,11307015,10.78 MiB,True
72103600353,72103600353.csv,9069588,8.65 MiB,True
72104199999,72104199999.csv,3625281,3.46 MiB,True
72104200486,72104200486.csv,12079955,11.52 MiB,True
72104399999,72104399999.csv,9319578,8.89 MiB,True
72104400448,72104400448.csv,11830772,11.28 MiB,True
72104500354,72104500354.csv,9164510,8.74 MiB,True
72104600460,72104600460.csv,11270573,10.75 MiB,True
72104800471,72104800471.csv,11115751,10.60 MiB,True
72200354930,72200354930.csv,10764835,10.27 MiB,True
72200454922,72200454922.csv,11828517,11.28 MiB,True
72200599999,72200599999.csv,9596527,9.15 MiB,True
72200654926,72200654926.csv,12010366,11.45 MiB,True
72200754828,72200754828.csv,12005558,11.45 MiB,True
72200812995,72200812995.csv,12052664,11.49 MiB,True
72201012836,72201012836.csv,7689974,7.33 MiB,True
72201192813,72201192813.csv,5586340,5.33 MiB,True
72201412818,72201412818.csv,7403183,7.06 MiB,True
72201512850,72201512850.csv,6209566,5.92 MiB,True
72201612896,72201612896.csv,6290381,6.00 MiB,True
72202012839,72202012839.csv,8011583,7.64 MiB,True
72202192816,72202192816.csv,11318116,10.79 MiB,True
72202212803,72202212803.csv,2614302,2.49 MiB,True
72202412882,72202412882.csv,6469998,6.17 MiB,True
72202612826,72202612826.csv,6900125,6.58 MiB,True
72202912888,72202912888.csv,6634220,6.33 MiB,True
72203012844,72203012844.csv,7363067,7.02 MiB,True
72203163839,72203163839.csv,9790235,9.34 MiB,True
72203254916,72203254916.csv,11102688,10.59 MiB,True
72203304999,72203304999.csv,12236383,11.67 MiB,True
72203412812,72203412812.csv,6519912,6.22 MiB,True
72203792809,72203792809.csv,6564295,6.26 MiB,True
72203812897,72203812897.csv,6171347,5.89 MiB,True
72203912885,72203912885.csv,6510145,6.21 MiB,True
72204012838,72204012838.csv,6659203,6.35 MiB,True
72204112993,72204112993.csv,11479393,10.95 MiB,True
72204253978,72204253978.csv,9934755,9.47 MiB,True
72204453930,72204453930.csv,11294260,10.77 MiB,True
72204612898,72204612898.csv,2597988,2.48 MiB,True
72204992805,72204992805.csv,7798416,7.44 MiB,True
72205012815,72205012815.csv,7522920,7.17 MiB,True
72205253933,72205253933.csv,9063960,8.64 MiB,True
72205312841,72205312841.csv,6393887,6.10 MiB,True
72205453959,72205453959.csv,6402868,6.11 MiB,True
72205512861,72205512861.csv,5874135,5.60 MiB,True
72205712854,72205712854.csv,6270484,5.98 MiB,True
72205904866,72205904866.csv,11517749,10.98 MiB,True
72206013889,72206013889.csv,8361420,7.97 MiB,True
72206103038,72206103038.csv,11939598,11.39 MiB,True
