model,lead_hours,corruption,severity,channel_index,channel,repaired_nrmse,corrupted_input_nrmse,repaired_nmae,corrupted_input_nmae,repaired_acc,corrupted_input_acc,repaired_rmse_phys,corrupted_input_rmse_phys
Direct_State,24,advection,0.5,48,u_component_of_wind@700hPa,0.2944122975901691,0.3264448016080626,0.22442453795514022,0.25227843765796776,0.9567972463460034,0.9487239829179819,2.6718617116849406,2.9625643311078496
Direct_State,24,advection,0.5,49,u_component_of_wind@850hPa,0.31018636120349274,0.3375432305696438,0.23089425795038887,0.25597192015813686,0.9525031326065605,0.9452461963278096,2.496693232852268,2.7168888397323703
Direct_State,24,advection,0.5,50,u_component_of_wind@925hPa,0.3081064934403648,0.33464701889288545,0.2215955668622071,0.24697040153705122,0.9525675020982285,0.9456940122623387,2.3985445286189186,2.6051570867669143
Direct_State,24,advection,0.5,51,u_component_of_wind@1000hPa,0.31477470441915834,0.35801018613169383,0.2277332516228898,0.26509810846182486,0.950659410568255,0.936499997985346,1.8961707813892559,2.156616930541918
Direct_State,24,advection,0.5,52,v_component_of_wind@50hPa,0.36361644506554996,0.372130538769004,0.2783599424937452,0.2850065996896708,0.8866864136503354,0.8830521373973467,2.6480359358403858,2.710039809839442
Direct_State,24,advection,0.5,53,v_component_of_wind@100hPa,0.43403880745111384,0.4743070959567974,0.3299718194849046,0.3618673233331256,0.8920141325073386,0.8700622906756635,3.283818739449341,3.588477693695725
Direct_State,24,advection,0.5,54,v_component_of_wind@150hPa,0.40072427478339434,0.44753277019360704,0.3023335948706722,0.33945418595571125,0.9204904113348105,0.9024288097662535,3.846813814223105,4.296158846737103
Direct_State,24,advection,0.5,55,v_component_of_wind@200hPa,0.35429653909322506,0.3931095386660769,0.2665387477421764,0.29871244795220525,0.937606933907326,0.925308402132117,4.200953000297123,4.661165143424864
Direct_State,24,advection,0.5,56,v_component_of_wind@250hPa,0.3372459020879179,0.3597058625827957,0.2533236681703732,0.27115911644057805,0.9378879366603613,0.9335304991431266,4.499752633565237,4.7994277619647
Direct_State,24,advection,0.5,57,v_component_of_wind@300hPa,0.3389265517908537,0.3672319863465995,0.25320188818240075,0.2753478419973569,0.9322133073805016,0.9224143073019277,4.509665976518978,4.886290783944634
Direct_State,24,advection,0.5,58,v_component_of_wind@400hPa,0.3462326445604572,0.37216653639670455,0.25775840395107813,0.2769061331304954,0.9264026974407327,0.9164544240384683,3.8766690831060786,4.167043358220971
Direct_State,24,advection,0.5,59,v_component_of_wind@500hPa,0.3494808796402361,0.3698617547777438,0.26155262626633874,0.27862319766949456,0.9251830140899716,0.9196240128984633,3.200779802938026,3.3874415982383823
Direct_State,24,advection,0.5,60,v_component_of_wind@600hPa,0.3635219832131852,0.3868541753324855,0.27376338381376836,0.29391354406531295,0.9192769256220767,0.911557970508487,2.8254401495438297,3.006787374483311
Direct_State,24,advection,0.5,61,v_component_of_wind@700hPa,0.3825230132522879,0.4108430727280707,0.287767922631822,0.31229928607231106,0.9109539644526581,0.8998722495434959,2.6069666250018697,2.7999732297714144
Direct_State,24,advection,0.5,62,v_component_of_wind@850hPa,0.40081883973849,0.425725975220235,0.2956475206420076,0.3168293151929757,0.9023205874249225,0.8926309404228512,2.4735348113330335,2.627241842370036
Direct_State,24,advection,0.5,63,v_component_of_wind@925hPa,0.3826194838060915,0.4102345259146467,0.2718490343625973,0.2963006848443107,0.9150414785424769,0.9048725413170278,2.4330538361448366,2.6086562353065683
Direct_State,24,advection,0.5,64,v_component_of_wind@1000hPa,0.3694727411784637,0.4203675077358393,0.2657357854988998,0.3092988775200934,0.9237604646693797,0.9013724282945731,1.923600144067208,2.188575516503757
Direct_State,24,advection,0.5,65,2m_temperature,0.0837931284593731,0.12856892624823707,0.058351430545324,0.0836425706084232,0.995043423309378,0.9882843505915155,1.7926660620128956,2.7505974312224524
Direct_State,24,advection,0.5,66,10m_u_component_of_wind,0.31249756771991627,0.3378913086489337,0.2255229148789178,0.24817875997210978,0.9504951929460539,0.9433801090096888,1.697539434616769,1.8354825414683964
Direct_State,24,advection,0.5,67,10m_v_component_of_wind,0.3685509775957312,0.3975780180307929,0.2661522877059873,0.291487199318618,0.9221066155892721,0.9112338944610661,1.7212997348705814,1.8568691010682223
Direct_State,24,advection,0.5,68,mean_sea_level_pressure,0.14136018221581334,0.1736109541975146,0.10245957290579702,0.1277597249543375,0.9876580021221442,0.9818674291371599,187.05073111593802,229.72562449823118
Direct_State,24,advection,0.5,69,surface_pressure,0.06305130622501612,0.1499926579540814,0.04954602331410954,0.09157383023297064,0.9963298674036,0.9781181034307856,605.2522104525017,1439.8335711304524
Direct_State,24,advection,0.5,70,total_precipitation_6hr,0.9215947238658085,0.9772768368461718,0.3378504187527066,0.4183731445363998,0.6508611573582371,0.5922864766046104,0.0015372998164105312,0.0016301824587036098
Direct_State,24,advection,1.0,0,geopotential@50hPa,0.07111713309540672,0.07342940576513167,0.05735956283847379,0.05691550199988175,0.9970466697837963,0.9956380236788169,409.46370262679403,422.7768460728005
Direct_State,24,advection,1.0,1,geopotential@100hPa,0.05006885977371482,0.06588779143077812,0.03934571920371202,0.051013841703859836,0.9987501608725542,0.9973082910361101,272.8879770268216,359.10516471049266
Direct_State,24,advection,1.0,2,geopotential@150hPa,0.04230043838619815,0.056783382247795854,0.03270639277688202,0.043854415187063116,0.9990619380731284,0.9981973293893049,245.35802962654125,329.3644155623683
Direct_State,24,advection,1.0,3,geopotential@200hPa,0.039962216803256935,0.05407517360940911,0.030656305912927773,0.04173845127548724,0.9991482169339038,0.9984092340861579,232.47877247673281,314.58039641898426
Direct_State,24,advection,1.0,4,geopotential@250hPa,0.04011246464942047,0.04664148471879809,0.030011474551245074,0.03464088852650076,0.9991161821356394,0.9988841715056186,222.44117040775308,258.64744188428097
Direct_State,24,advection,1.0,5,geopotential@300hPa,0.0442467392891757,0.056794157930740156,0.032851087244275344,0.04311599167661414,0.998913827681288,0.9982048099412995,225.89708156210372,289.95661460427635
Direct_State,24,advection,1.0,6,geopotential@400hPa,0.04630475033182277,0.06020820429901977,0.03421494820388833,0.04552321550037526,0.9987879649737469,0.9979425810391178,192.81793545751052,250.71339534462325
Direct_State,24,advection,1.0,7,geopotential@500hPa,0.05074236615622457,0.054729801483952116,0.03840833289388668,0.040299965949543,0.9985568109857179,0.998316822965273,170.68911713188382,184.10220479795544
Direct_State,24,advection,1.0,8,geopotential@600hPa,0.05850722313875959,0.06126741259585292,0.045322360084182,0.045836953774473846,0.9981315631266993,0.9978653354258034,158.11985642641213,165.5794665351288
Direct_State,24,advection,1.0,9,geopotential@700hPa,0.06892100491060324,0.07206420194709136,0.05369690152826228,0.054317311974095554,0.9974358246955399,0.9970464797362302,147.31787826206647,154.036423554251
Direct_State,24,advection,1.0,10,geopotential@850hPa,0.09216997999173838,0.10145651049145259,0.06997400539906816,0.07601683959558124,0.9953012430553746,0.9941312033198092,135.07024410932834,148.67916712048873
Direct_State,24,advection,1.0,11,geopotential@925hPa,0.11185614524139255,0.12722776472532454,0.08306560379170548,0.09490172974190898,0.9928352999396032,0.9908273201971564,136.73997490524803,155.5312047560079
Direct_State,24,advection,1.0,12,geopotential@1000hPa,0.13702121947642135,0.16811227247041408,0.10087754166620058,0.12566281871201118,0.9887815403852928,0.9832846593712034,146.03398025113827,179.17008658048024
Direct_State,24,advection,1.0,13,temperature@50hPa,0.16724097608966376,0.2264487420483115,0.12610928319060638,0.17171212675665468,0.9721861962286791,0.9513969530281279,1.7275268413991776,2.3391174470513074
Direct_State,24,advection,1.0,14,temperature@100hPa,0.12295687084238227,0.16062604104047812,0.09518455361009417,0.12582008068773134,0.9909650287675356,0.9852736830240376,1.5522727339292373,2.0278282322775634
Direct_State,24,advection,1.0,15,temperature@150hPa,0.1557304249614686,0.19613163074120907,0.11673035313932696,0.14798935846648567,0.9821510964944761,0.9719160068287361,1.388562295998766,1.748797586188179
Direct_State,24,advection,1.0,16,temperature@200hPa,0.21345328438020894,0.2592713659008602,0.15160264195325246,0.18896217216614172,0.9594232682179968,0.9403748471845677,1.517949959600245,1.8437803656657274
Direct_State,24,advection,1.0,17,temperature@250hPa,0.16945818279875594,0.18481798336172756,0.12225566233665236,0.13295265268640394,0.9841898719977734,0.9815908185821667,1.4328053284195175,1.5626756445436376
Direct_State,24,advection,1.0,18,temperature@300hPa,0.1210949872193672,0.14086101958424077,0.08844947775094934,0.10394053807445665,0.9925933162406627,0.989930587268788,1.2935399835445271,1.5046813598785813
Direct_State,24,advection,1.0,19,temperature@400hPa,0.09532974584069429,0.11082184723579074,0.07115325049364507,0.0829149501614234,0.995180589113051,0.9934705122324804,1.212162451913877,1.4091517527644333
Direct_State,24,advection,1.0,20,temperature@500hPa,0.09218880765908133,0.10052118219611621,0.06869016534379908,0.07431063471543299,0.9953227085223427,0.9945541374795219,1.209199235560413,1.318491237216091
Direct_State,24,advection,1.0,21,temperature@600hPa,0.09078556685667037,0.09810686692099853,0.06765169298818927,0.07273142325849956,0.9952275661409784,0.994445109351735,1.22532228356931,1.3241369852997265
Direct_State,24,advection,1.0,22,temperature@700hPa,0.08723786836462574,0.09459150283547495,0.06517275446757444,0.06938991754915544,0.995216771495335,0.99442274746262,1.2998514216654853,1.4094212426358586
Direct_State,24,advection,1.0,23,temperature@850hPa,0.10302480952479343,0.1202637700458466,0.07598222318456599,0.08714608897809212,0.9934294371782303,0.9910550597537205,1.6158837646835822,1.8862667689047277
Direct_State,24,advection,1.0,24,temperature@925hPa,0.10132195777624173,0.12758321494079497,0.07229681052285629,0.0885505504801687,0.993671799796033,0.9899750901591519,1.6388886084886491,2.063665912130849
Direct_State,24,advection,1.0,25,temperature@1000hPa,0.09652082135028149,0.13718186209316657,0.07021236858547716,0.0963821822228117,0.9943627443121865,0.9881976425320959,1.6667497493089116,2.368896367186893
Direct_State,24,advection,1.0,26,specific_humidity@50hPa,0.08268175870825932,0.2411694594771915,0.04980272673982255,0.21372067625778954,0.9554854514273277,0.6009824473950286,8.268175822751167e-08,2.411694585081932e-07
Direct_State,24,advection,1.0,27,specific_humidity@100hPa,0.2751235917172852,0.4307342468967378,0.1864152126309218,0.3240140148857891,0.9182496025367601,0.7824314546528096,2.7512359045538566e-07,4.307342624660369e-07
Direct_State,24,advection,1.0,28,specific_humidity@150hPa,0.4806730692011975,0.5537880945200007,0.30373957113203054,0.3732574342388065,0.9156533627068532,0.8861825223474443,1.7780872439069501e-06,2.0485515271185154e-06
Direct_State,24,advection,1.0,29,specific_humidity@200hPa,0.48891138388339866,0.5276560865549974,0.3089210865677938,0.342101638949568,0.9125378463402398,0.8976514113289946,1.0823655195868972e-05,1.168139618035716e-05
Direct_State,24,advection,1.0,30,specific_humidity@250hPa,0.5371720888023848,0.5643767166160004,0.33764534364994264,0.35244566708267616,0.8949967146535943,0.8851547563523594,3.887234503159223e-05,4.084100200538826e-05
Direct_State,24,advection,1.0,31,specific_humidity@300hPa,0.5495766959832766,0.5920770621287536,0.34604599221993,0.3809098383315729,0.8933720245003364,0.8755817931894453,9.009283084071741e-05,9.705997183843294e-05
Direct_State,24,advection,1.0,32,specific_humidity@400hPa,0.539956649092092,0.5941651021054803,0.35125379455522937,0.3880120552200669,0.9030469995590298,0.8809423342578028,0.0002679437755895511,0.000294843739812838
Direct_State,24,advection,1.0,33,specific_humidity@500hPa,0.4836368341468802,0.5376077969274023,0.3301866822630277,0.35436515672798147,0.918401808569043,0.8986709540597124,0.0005113190299535058,0.0005683791819354075
Direct_State,24,advection,1.0,34,specific_humidity@600hPa,0.420290894491975,0.4788528222825947,0.292495289930919,0.32801637511379006,0.9333048827547381,0.9131596124391828,0.0007310173429304801,0.000832874888145986
Direct_State,24,advection,1.0,35,specific_humidity@700hPa,0.3935256415543607,0.4430034605565486,0.2801015894119458,0.31083535611957425,0.9393946975517705,0.9228404984289476,0.0009880355215501299,0.0011122608322959562
Direct_State,24,advection,1.0,36,specific_humidity@850hPa,0.30234306373534997,0.3408561023574874,0.21553482521475625,0.24136893490383576,0.960043410413325,0.9492906193558254,0.0012311109152228815,0.0013879321906797235
Direct_State,24,advection,1.0,37,specific_humidity@925hPa,0.18907560425309097,0.2262297378266753,0.1322681213149735,0.15575907483962861,0.9835732776018736,0.9767464163884794,0.0009560877747850051,0.0011439629668174422
Direct_State,24,advection,1.0,38,specific_humidity@1000hPa,0.14556468337998438,0.20893080584763496,0.10459115215454033,0.14680020251832226,0.9901165983219893,0.9796813551750663,0.0008597599910196293,0.0012340241877613985
Direct_State,24,advection,1.0,39,u_component_of_wind@50hPa,0.2118728534879696,0.31840852785745904,0.1611818797769848,0.2348896935645302,0.9799393574328737,0.955622220460258,3.1770274440966384,4.774526852211703
Direct_State,24,advection,1.0,40,u_component_of_wind@100hPa,0.26542371724322034,0.33709186078711173,0.20220079542506741,0.2531522173945235,0.9726935113612003,0.9559089723848241,3.545806353388587,4.503223972179631
Direct_State,24,advection,1.0,41,u_component_of_wind@150hPa,0.2563166325847201,0.3069439118466551,0.19486394731753776,0.23255869542405536,0.9726109929412929,0.9629094680474277,4.087708091800767,4.895105973409712
Direct_State,24,advection,1.0,42,u_component_of_wind@200hPa,0.24834843075800894,0.27785182687506466,0.18828398613798839,0.21281399128883577,0.9728948682304315,0.9674421402587293,4.375046332840609,4.894794925768961
Direct_State,24,advection,1.0,43,u_component_of_wind@250hPa,0.2542196246764237,0.2730781987734691,0.19234233586401336,0.20868864592371952,0.9694302603863967,0.9668809757289032,4.550443498878931,4.8880053671403285
Direct_State,24,advection,1.0,44,u_component_of_wind@300hPa,0.2649951369216776,0.292513010512627,0.19985471627460036,0.22339229109372144,0.9648680177082453,0.9586695116334164,4.513465341065968,4.982156723244158
Direct_State,24,advection,1.0,45,u_component_of_wind@400hPa,0.269670129018199,0.29892801328589513,0.20302104922814526,0.22816099301093395,0.9625806954411888,0.9553696084809932,3.845473870257607,4.262688692322425
Direct_State,24,advection,1.0,46,u_component_of_wind@500hPa,0.2702305142727121,0.2939825777513886,0.20471602824390195,0.22561178963449224,0.9628477732076021,0.9582010212135554,3.2198040509226615,3.5028105197125066
Direct_State,24,advection,1.0,47,u_component_of_wind@600hPa,0.2789440420468983,0.30535131065489274,0.21265324037305558,0.2360887969868342,0.9607816991119787,0.9550469641717355,2.863169891947409,3.1342224783288897
Direct_State,24,advection,1.0,48,u_component_of_wind@700hPa,0.29447092810076014,0.3264448016080626,0.22448594063688337,0.25227843765796776,0.9567797197284789,0.9487239829179819,2.6723937508068003,2.9625643311078496
Direct_State,24,advection,1.0,49,u_component_of_wind@850hPa,0.310176776742457,0.3375432305696438,0.23090661572281518,0.25597192015813686,0.9525068834992582,0.9452461963278096,2.4966161279699604,2.7168888397323703
Direct_State,24,advection,1.0,50,u_component_of_wind@925hPa,0.3081138030472954,0.33464701889288545,0.22162279923786635,0.24697040153705122,0.9525681587293476,0.9456940122623387,2.3986014241816704,2.6051570867669143
Direct_State,24,advection,1.0,51,u_component_of_wind@1000hPa,0.3147679937062946,0.35801018613169383,0.227742693067556,0.26509810846182486,0.9506647729499442,0.936499997985346,1.8961303292137441,2.156616930541918
Direct_State,24,advection,1.0,52,v_component_of_wind@50hPa,0.3636259393403061,0.372130538769004,0.278387933913616,0.2850065996896708,0.8866760726292204,0.8830521373973467,2.648105131858254,2.710039809839442
Direct_State,24,advection,1.0,53,v_component_of_wind@100hPa,0.4341060540870712,0.4743070959567974,0.33003996034859573,0.3618673233331256,0.8919742351988063,0.8700622906756635,3.284327514983054,3.588477693695725
Direct_State,24,advection,1.0,54,v_component_of_wind@150hPa,0.4008458992853499,0.44753277019360704,0.3024471851710992,0.33945418595571125,0.9204397042442818,0.9024288097662535,3.847981203626309,4.296158846737103
Direct_State,24,advection,1.0,55,v_component_of_wind@200hPa,0.3543691194872828,0.3931095386660769,0.26658323838622405,0.29871244795220525,0.937579439604809,0.925308402132117,4.201813601080515,4.661165143424864
Direct_State,24,advection,1.0,56,v_component_of_wind@250hPa,0.3372729885455262,0.3597058625827957,0.2533639774129749,0.27115911644057805,0.937878252410532,0.9335304991431266,4.500113902537985,4.7994277619647
Direct_State,24,advection,1.0,57,v_component_of_wind@300hPa,0.3389926711110636,0.3672319863465995,0.25326178609228595,0.2753478419973569,0.9321866412034122,0.9224143073019277,4.510545900299786,4.886290783944634
Direct_State,24,advection,1.0,58,v_component_of_wind@400hPa,0.3462816985012854,0.37216653639670455,0.25778506371443743,0.2769061331304954,0.9263821165523093,0.9164544240384683,3.8772182130628794,4.167043358220971
Direct_State,24,advection,1.0,59,v_component_of_wind@500hPa,0.34953662111950207,0.3698617547777438,0.2616036686604228,0.27862319766949456,0.9251599529238326,0.9196240128984633,3.2012903946327307,3.3874415982383823
Direct_State,24,advection,1.0,60,v_component_of_wind@600hPa,0.3636004498106136,0.3868541753324855,0.2738350535672148,0.29391354406531295,0.9192423502865927,0.911557970508487,2.826049920408495,3.006787374483311
Direct_State,24,advection,1.0,61,v_component_of_wind@700hPa,0.38261502890943866,0.4108430727280707,0.2878650802908977,0.31229928607231106,0.9109093011779803,0.8998722495434959,2.6075937387054156,2.7999732297714144
Direct_State,24,advection,1.0,62,v_component_of_wind@850hPa,0.40084857357968023,0.425725975220235,0.29565488470251594,0.3168293151929757,0.9023052659136545,0.8926309404228512,2.4737183643423593,2.627241842370036
Direct_State,24,advection,1.0,63,v_component_of_wind@925hPa,0.3826395737014987,0.4102345259146467,0.2718436811034212,0.2963006848443107,0.9150313612996891,0.9048725413170278,2.4331815113634843,2.6086562353065683
Direct_State,24,advection,1.0,64,v_component_of_wind@1000hPa,0.3695896071526646,0.4203675077358393,0.26583145170268263,0.3092988775200934,0.9237103053088312,0.9013724282945731,1.9242085835311722,2.188575516503757
Direct_State,24,advection,1.0,65,2m_temperature,0.08426497261180044,0.13052037699819996,0.05857556165276684,0.08470211975746807,0.9949864418341052,0.9879238099848481,1.8027607386939422,2.7923466080740535
Direct_State,24,advection,1.0,66,10m_u_component_of_wind,0.3124901529107818,0.3378913086489337,0.22553651109189973,0.24817875997210978,0.95049965986775,0.9433801090096888,1.6974991441300236,1.8354825414683964
Direct_State,24,advection,1.0,67,10m_v_component_of_wind,0.3686239032674584,0.3975780180307929,0.2662197361082924,0.291487199318618,0.9220744715174182,0.9112338944610661,1.721640316884819,1.8568691010682223
Direct_State,24,advection,1.0,68,mean_sea_level_pressure,0.14169150947813502,0.1736109541975146,0.10269186040937252,0.1277597249543375,0.9876009428328629,0.9818674291371599,187.48914826826496,229.72562449823118
Direct_State,24,advection,1.0,69,surface_pressure,0.06311441745222665,0.1499926579540814,0.04956561531053431,0.09157383023297064,0.9963202201978746,0.9781181034307856,605.8580482624686,1439.8335711304524
Direct_State,24,advection,1.0,70,total_precipitation_6hr,0.923327134398582,0.9772768368461718,0.338104964894871,0.4183731445363998,0.6492782343568555,0.5922864766046104,0.0015401896471968774,0.0016301824587036098
Direct_State,24,advection,2.0,0,geopotential@50hPa,0.07117513302368694,0.07342940576513167,0.05742948146360769,0.05691550199988175,0.9970250881989451,0.9956380236788169,409.7976357697937,422.7768460728005
Direct_State,24,advection,2.0,1,geopotential@100hPa,0.051071203790540816,0.06588779143077812,0.0399981110452385,0.051013841703859836,0.9986833854307313,0.9973082910361101,278.35099828072345,359.10516471049266
Direct_State,24,advection,2.0,2,geopotential@150hPa,0.04447832737151152,0.056783382247795854,0.03387927421790481,0.043854415187063116,0.9989541331124139,0.9981973293893049,257.990585969724,329.3644155623683
Direct_State,24,advection,2.0,3,geopotential@200hPa,0.04253089895343933,0.05407517360940911,0.03196090482863978,0.04173845127548724,0.9990312137166855,0.9984092340861579,247.42198374564975,314.58039641898426
Direct_State,24,advection,2.0,4,geopotential@250hPa,0.04261451074857833,0.04664148471879809,0.031238812420733147,0.03464088852650076,0.9990021493127265,0.9988841715056186,236.3161105870024,258.64744188428097
Direct_State,24,advection,2.0,5,geopotential@300hPa,0.046573823534486636,0.056794157930740156,0.03405506452941123,0.04311599167661414,0.9987957137507416,0.9982048099412995,237.77776136884847,289.95661460427635
Direct_State,24,advection,2.0,6,geopotential@400hPa,0.04810726285190614,0.06020820429901977,0.0352314332459234,0.04552321550037526,0.9986911532167949,0.9979425810391178,200.32378813319562,250.71339534462325
Direct_State,24,advection,2.0,7,geopotential@500hPa,0.05192492827556832,0.054729801483952116,0.039183365306406176,0.040299965949543,0.9984869329631751,0.998316822965273,174.66706196042418,184.10220479795544
Direct_State,24,advection,2.0,8,geopotential@600hPa,0.05923214285495058,0.06126741259585292,0.045869214818034465,0.045836953774473846,0.9980819154841247,0.9978653354258034,160.07900308078092,165.5794665351288
Direct_State,24,advection,2.0,9,geopotential@700hPa,0.06936159984045712,0.07206420194709136,0.05404596864960975,0.054317311974095554,0.997399860937232,0.9970464797362302,148.2596400320174,154.036423554251
Direct_State,24,advection,2.0,10,geopotential@850hPa,0.09246878252116765,0.10145651049145259,0.07019992425537763,0.07601683959558124,0.9952693999161919,0.9941312033198092,135.5081295361322,148.67916712048873
Direct_State,24,advection,2.0,11,geopotential@925hPa,0.11250907117436323,0.12722776472532454,0.08351923924061488,0.09490172974190898,0.9927514094850503,0.9908273201971564,137.5381538530941,155.5312047560079
Direct_State,24,advection,2.0,12,geopotential@1000hPa,0.13842709080252738,0.16811227247041408,0.10180381530243783,0.12566281871201118,0.988550811834458,0.9832846593712034,147.5323287719757,179.17008658048024
Direct_State,24,advection,2.0,13,temperature@50hPa,0.16756262058216773,0.22918509514387297,0.12647549538953884,0.173935753432611,0.9720684864876304,0.9501774451481645,1.7308493211125031,2.3673827768389626
Direct_State,24,advection,2.0,14,temperature@100hPa,0.12462332606015963,0.16882838128590347,0.09651568411722626,0.13087844452931535,0.9907108912203328,0.9836679934578796,1.573310903744275,2.131379034581226
Direct_State,24,advection,2.0,15,temperature@150hPa,0.1580417572884204,0.2054156128435373,0.11824348114187948,0.15268752919656903,0.9816121021540312,0.969209498337433,1.4091712197484543,1.8315777690010653
Direct_State,24,advection,2.0,16,temperature@200hPa,0.2188824281110085,0.27141720923207074,0.15453345813618158,0.19468947368140704,0.9572431725757874,0.9347392598038595,1.5565588013583938,1.9301542743274376
Direct_State,24,advection,2.0,17,temperature@250hPa,0.17427475233711867,0.19397016091695063,0.12470198858930169,0.1374723548108222,0.9832364791948238,0.9797365715716352,1.4735303603238001,1.6400593151956544
Direct_State,24,advection,2.0,18,temperature@300hPa,0.12381464861921267,0.14776913119089555,0.09000425331089758,0.10758669350220869,0.9922476570403479,0.988924225709041,1.32259156193364,1.5784739262585479
Direct_State,24,advection,2.0,19,temperature@400hPa,0.09828640134056796,0.1204739487995791,0.07279956745133195,0.08709605198467422,0.9948763867713619,0.9922874674408575,1.2497577508700233,1.5318828369251496
Direct_State,24,advection,2.0,20,temperature@500hPa,0.09491943068311814,0.11063475868485005,0.07014836917353669,0.07835582101684226,0.9950361191553169,0.9933807291575638,1.2450155981405049,1.4511465157945471
Direct_State,24,advection,2.0,21,temperature@600hPa,0.09306887078709164,0.10756905767064182,0.06902410817631771,0.0766674436882411,0.9949819094325815,0.9933194040609857,1.2561397816986446,1.4518471805684332
Direct_State,24,advection,2.0,22,temperature@700hPa,0.08902901094566391,0.10336637964566152,0.06623038936038407,0.0731643913983512,0.9950175846126805,0.993341144314545,1.3265396249157229,1.5401676503031747
Direct_State,24,advection,2.0,23,temperature@850hPa,0.10516986394814094,0.12873803118401486,0.07736682635891552,0.09119769719302787,0.9931529784905647,0.9897539140201899,1.6495276830150098,2.0191807168517157
Direct_State,24,advection,2.0,24,temperature@925hPa,0.10426647245061615,0.13626889831298392,0.07395350441390867,0.09279798211425506,0.9932942024960089,0.9885666938120198,1.6865162389234563,2.2041573725719736
Direct_State,24,advection,2.0,25,temperature@1000hPa,0.09917817275914079,0.1438936133478194,0.07180561237290005,0.09998747577050977,0.9940334998157049,0.9870037927591508,1.7126375271603391,2.484796853125023
Direct_State,24,advection,2.0,26,specific_humidity@50hPa,0.08354847477914241,0.24217303878533686,0.05010516257928017,0.21421510034564475,0.9545055425356349,0.5988515657254442,8.354847358151961e-08,2.4217303568409716e-07
Direct_State,24,advection,2.0,27,specific_humidity@100hPa,0.2754537864440479,0.43219680959603995,0.18672381071088617,0.32491111192786043,0.9180610979016586,0.780651684708976,2.754537899599284e-07,4.3219679969553565e-07
Direct_State,24,advection,2.0,28,specific_humidity@150hPa,0.4866727285482561,0.5622456475162178,0.3068879933054964,0.3774619665583764,0.9134140412944804,0.8824867830060362,1.800280960362099e-06,2.0798373488204187e-06
Direct_State,24,advection,2.0,29,specific_humidity@200hPa,0.5028800284597198,0.544336185950531,0.3156606933882189,0.3506021484413493,0.9071555753389204,0.8908620145053056,1.1132896615732809e-05,1.2050665146577716e-05
Direct_State,24,advection,2.0,30,specific_humidity@250hPa,0.5569113084934315,0.5907195521935642,0.34700880651084154,0.36515018954798784,0.8865510534709838,0.8739369177916607,4.030077005150521e-05,4.274729636318735e-05
Direct_State,24,advection,2.0,31,specific_humidity@300hPa,0.5724483590523551,0.6192890383211781,0.3565572364611814,0.3938933561525993,0.8834959166218719,0.8634750032592553,9.384221457008242e-05,0.00010152086622548501
Direct_State,24,advection,2.0,32,specific_humidity@400hPa,0.5637453814353348,0.6242293626827573,0.36222926757293883,0.4019011793682728,0.8936137478968504,0.8679099928790537,0.000279748504252157,0.00030976257763029965
Direct_State,24,advection,2.0,33,specific_humidity@500hPa,0.5080758756321144,0.5718413053278848,0.34192653943487694,0.3700192051502082,0.909471252282747,0.8849956881640928,0.0005371569207411451,0.0006045721236562628
Direct_State,24,advection,2.0,34,specific_humidity@600hPa,0.4424285182440168,0.509299827298847,0.30332887494733296,0.34204064908134346,0.925818658695759,0.901548530240194,0.0007695215960159268,0.0008858317519185701
Direct_State,24,advection,2.0,35,specific_humidity@700hPa,0.4115700720502379,0.4706871594847306,0.2894225724301293,0.3242716771041904,0.9335493806129989,0.9127111499367409,0.0010333401621516187,0.0011817670430439712
Direct_State,24,advection,2.0,36,specific_humidity@850hPa,0.3101341904632478,0.35687776539179594,0.21988502078183153,0.24929332983906666,0.9579148931786499,0.9443731293631834,0.001262835585801902,0.0014531707955990983
Direct_State,24,advection,2.0,37,specific_humidity@925hPa,0.19479391692618647,0.23838690913738708,0.13546277194423448,0.16211499812769095,0.9825558338270869,0.9741716532821793,0.0009850032639176817,0.0012054374272067309
Direct_State,24,advection,2.0,38,specific_humidity@1000hPa,0.15202337045022177,0.22189481077670511,0.10788062671484067,0.15305927442830655,0.9892137003365687,0.9770758072306395,0.0008979073976959479,0.0013105945165760948
Direct_State,24,advection,2.0,39,u_component_of_wind@50hPa,0.21193657158361387,0.31840852785745904,0.16123903447445642,0.2348896935645302,0.97992500853043,0.955622220460258,3.1779828322341963,4.774526852211703
Direct_State,24,advection,2.0,40,u_component_of_wind@100hPa,0.26545011840267096,0.33709186078711173,0.2022391138411845,0.2531522173945235,0.9726913366794586,0.9559089723848241,3.5461591201540954,4.503223972179631
Direct_State,24,advection,2.0,41,u_component_of_wind@150hPa,0.25665794164326006,0.3069439118466551,0.19513709670116722,0.23255869542405536,0.9725373561829083,0.9629094680474277,4.093151149541898,4.895105973409712
Direct_State,24,advection,2.0,42,u_component_of_wind@200hPa,0.24878121340695852,0.27785182687506466,0.18862507663683223,0.21281399128883577,0.9728059103261064,0.9674421402587293,4.382670794628782,4.894794925768961
Direct_State,24,advection,2.0,43,u_component_of_wind@250hPa,0.2543974718197953,0.2730781987734691,0.19247469586296934,0.20868864592371952,0.9693872982428122,0.9668809757289032,4.553626812056473,4.8880053671403285
Direct_State,24,advection,2.0,44,u_component_of_wind@300hPa,0.2651148355428444,0.292513010512627,0.1999419397761006,0.22339229109372144,0.9648341290317364,0.9586695116334164,4.515503919590545,4.982156723244158
