model,lead_hours,channel_index,channel,repaired_nrmse,raw_forecast_nrmse,repaired_nmae,raw_forecast_nmae,repaired_acc,raw_forecast_acc,repaired_rmse_phys,raw_forecast_rmse_phys,repaired_mae_phys,raw_forecast_mae_phys
Direct_State,6,13,temperature@50hPa,0.12987230260083352,0.22375961504988848,0.09962094141664954,0.169552437239067,0.9836175776306822,0.9522776461957775,1.341524654565195,2.311339939680664,1.0290411907473342,1.7514032722679644
Direct_State,6,14,temperature@100hPa,0.09674572234070025,0.15825548286443938,0.07465342864773136,0.1236910906477921,0.9944605450432727,0.985829568679,1.2213692591564702,1.9979010720604384,0.9424644382443832,1.5615418675046722
Direct_State,6,15,temperature@150hPa,0.1131374235847943,0.18829050013939735,0.08641131095954427,0.14238919384261406,0.9906409145620577,0.9740657550488256,1.0087840223313054,1.6788825580573825,0.7704820096570064,1.2696059396904538
Direct_State,6,16,temperature@200hPa,0.14916379575878402,0.24158503689515795,0.11223672877678499,0.17820063626087793,0.981050728054817,0.9489049742971747,1.0607622225062816,1.718005912612795,0.7981593826162464,1.2672545857462503
Direct_State,6,17,temperature@250hPa,0.12663332799824714,0.16796476447216235,0.09553538493428297,0.12408886053954751,0.9911200140889429,0.9848529254919584,1.0707119433248131,1.4201781155378768,0.8077721737360789,1.0491979402873808
Direct_State,6,18,temperature@300hPa,0.09691086414162411,0.13612639145809943,0.07274524628236044,0.10140293261335294,0.99525313427501,0.9906343256200136,1.035204548822315,1.4541058948709982,0.7770667301933679,1.0831889514079154
Direct_State,6,19,temperature@400hPa,0.08027804271978697,0.1049372335895104,0.06109553021845409,0.07957677285811546,0.996664084726364,0.9942066556422643,1.0207729918847896,1.3343261875191108,0.7768583475407931,1.011856020181509
Direct_State,6,20,temperature@500hPa,0.08189012433975358,0.0914272022730957,0.063015984921992,0.0695229437782388,0.9965938850352113,0.995539541720316,1.0741160268635441,1.1992095934874312,0.8265524097050135,0.9119012696870994
Direct_State,6,21,temperature@600hPa,0.07794647313572263,0.09054393699536924,0.05928722247961371,0.06899299985363323,0.9966188353381069,0.9953348370141207,1.052034533231923,1.222061043374141,0.8001927867445316,0.9311905352849194
Direct_State,6,22,temperature@700hPa,0.0730816327040907,0.09011873173013835,0.055525289268144956,0.06745765641369408,0.9966803962988868,0.9949829875220811,1.088922360642888,1.3427765501261757,0.8273313924496306,1.0051246437472674
Direct_State,6,23,temperature@850hPa,0.08980997137728548,0.12249402724634363,0.06792427028925871,0.08968681160687948,0.9951724066411258,0.9907827037928384,1.4086167633313178,1.9212470279598148,1.065352377148149,1.4066850947030527
Direct_State,6,24,temperature@925hPa,0.09245186646026002,0.13038209651015972,0.06550453510731696,0.09081051671970594,0.9947674051461275,0.9895853179385617,1.495414341528081,2.10893803890243,1.0595396693675825,1.468865420739023
Direct_State,6,25,temperature@1000hPa,0.09483936078683865,0.139239773470704,0.06449303355458977,0.0970967702873206,0.9944348507929124,0.9879155149303653,1.6377137221822966,2.4044329867026666,1.1136845238385291,1.6766953299867084
Direct_State,6,26,specific_humidity@50hPa,0.06304834504896509,0.23805540162953165,0.04562192706240142,0.20951979381874186,0.9734782975819881,0.5890390365238719,6.304834505434909e-08,2.3805540126527047e-07,4.562192744517555e-08,2.095197924433465e-07
Direct_State,6,27,specific_humidity@100hPa,0.1827406653838168,0.4314738759877617,0.12371515848514698,0.3233324216984565,0.9634709085318538,0.7656999907530604,1.827406637492816e-07,4.3147387408071817e-07,1.237151577656294e-07,3.23332417665877e-07
Direct_State,6,28,specific_humidity@150hPa,0.3532573799452733,0.5575486056734628,0.21465354134715542,0.3729691909213579,0.9563023973787951,0.8869526584412808,1.3067560972315026e-06,2.0624623293142846e-06,7.940380981446154e-07,1.3796732652353547e-06
Direct_State,6,29,specific_humidity@200hPa,0.3619255429624561,0.5148060847548199,0.22707120448617885,0.3334045933603662,0.953500487971566,0.9039410322752256,8.012407600873904e-06,1.1396919290337456e-05,5.026965023110963e-06,7.381002973146227e-06
Direct_State,6,30,specific_humidity@250hPa,0.37479004523067627,0.533788317568085,0.23679041894570727,0.33365628038667994,0.950691004182977,0.8988928043685345,2.7121603129095884e-05,3.862747922925554e-05,1.713528886265549e-05,2.4144966622057e-05
Direct_State,6,31,specific_humidity@300hPa,0.3590177811010693,0.5636297372973997,0.22722174352367341,0.36336760566366894,0.9563834563786474,0.889131021525358,5.885425749379631e-05,9.239656455014799e-05,3.724875882680561e-05,5.956732908536226e-05
Direct_State,6,32,specific_humidity@400hPa,0.3337714598516457,0.5722263401416836,0.22025075362095362,0.3755203808772316,0.964433911858609,0.891406737931956,0.00016562807938149348,0.00028395702318871537,0.00010929547333028315,0.00018634523223429075
Direct_State,6,33,specific_humidity@500hPa,0.2962826144890082,0.5108360515009116,0.20590714299668628,0.34097420792941,0.970258175087073,0.9089571262106763,0.0003132411234808916,0.0005400750850538875,0.00021769277649260892,0.00036049075810894843
Direct_State,6,34,specific_humidity@600hPa,0.25579558284039194,0.45648591696907226,0.1802032614961967,0.3167385993903071,0.9757624913649198,0.9210648233201398,0.00044490854595150974,0.0007939718279507764,0.00031342984795404335,0.0005509075245256385
Direct_State,6,35,specific_humidity@700hPa,0.24664962297898868,0.42183067436337673,0.17781462460384836,0.3013398076375881,0.9766195796827479,0.930012510001428,0.0006192699169227748,0.0010591017421817998,0.00044644401821210044,0.000756582040832227
Direct_State,6,36,specific_humidity@850hPa,0.20367621680631184,0.3271612696580716,0.1477028335887443,0.23546706336717796,0.9821357409414027,0.9533621063042648,0.0008293493175341043,0.0013321681759112585,0.0006014312631443951,0.000958798472430137
Direct_State,6,37,specific_humidity@925hPa,0.1491642302991648,0.22045836080969108,0.10572679938577265,0.1537178937916492,0.9898541526178412,0.9778952184039343,0.0007542702286950645,0.0011147791771640712,0.0005346226590576369,0.0007772964726945916
Direct_State,6,38,specific_humidity@1000hPa,0.11348913202219135,0.2014912122265505,0.0796228758660218,0.1444269879985321,0.9940486622838889,0.9811643214868271,0.0006703096506779735,0.001190083151951155,0.0004702827545833436,0.000853040304666197
Direct_State,6,39,u_component_of_wind@50hPa,0.16874606617862145,0.30303945515058833,0.13253420299103585,0.22577170274835104,0.9871549770990895,0.9585858662156608,2.5303424273050537,4.544067962998801,1.9873465985129468,3.385440225063205
Direct_State,6,40,u_component_of_wind@100hPa,0.18884833823551272,0.339025102590837,0.14628190508985708,0.2531809071577198,0.9858855709112905,0.954067197105887,2.5228327076712036,4.529050345541455,1.9541859705439524,3.3822541445386727
Direct_State,6,41,u_component_of_wind@150hPa,0.18289499569704704,0.296216258416646,0.14065530545847962,0.22288959070584685,0.9860502972378301,0.9652962450719808,2.916788225723576,4.72402266231347,2.2431545304142966,3.5546174275459337
Direct_State,6,42,u_component_of_wind@200hPa,0.18563054386445588,0.25321428120165107,0.1409667535756488,0.19417390613052343,0.984822862219908,0.9731037370334954,3.2701726571660372,4.460765977270365,2.483350034863352,3.420677345473411
Direct_State,6,43,u_component_of_wind@250hPa,0.18124848241409836,0.24095518251392026,0.1371244257991197,0.18503976690585053,0.984531916350862,0.9748438799121403,3.244285171785824,4.313014507738094,2.4544798239896286,3.312147884873993
Direct_State,6,44,u_component_of_wind@300hPa,0.18750606024070587,0.25947965143958573,0.1419896152361654,0.19960743785334972,0.9826059774110326,0.967956042120598,3.1936513574265626,4.419524059878969,2.418403586514789,3.399765141385545
Direct_State,6,45,u_component_of_wind@400hPa,0.19172574485875454,0.2692964071123808,0.14567678378471335,0.20686116665580115,0.9813121214099292,0.9641400300629995,2.7339933008379287,3.84014451101038,2.077338927871864,2.9498231518138933
Direct_State,6,46,u_component_of_wind@500hPa,0.18842952480294808,0.26664404977196515,0.1439561279379849,0.2058994779708462,0.9821239961406703,0.9661608286848313,2.2451430096994884,3.1770712227832862,1.7152412578468939,2.4532979752919357
Direct_State,6,47,u_component_of_wind@600hPa,0.19159527399738618,0.28274092122980865,0.1465770995446941,0.21908880895018784,0.9817618425385497,0.9617284681704821,1.9665945561937854,2.9021423275040807,1.5045137560954256,2.248796876765187
Direct_State,6,48,u_component_of_wind@700hPa,0.20344391989048677,0.308314569151159,0.1558179076891746,0.23851999194073442,0.9798056842609835,0.9545708281441048,1.846302038963193,2.798028172623491,1.4140846320022105,2.1646257248875873
Direct_State,6,49,u_component_of_wind@850hPa,0.21523430254425843,0.3149224688154316,0.1630608353325005,0.24100357915732262,0.9777273260710007,0.9531558714628833,1.7324231093633866,2.534814160570102,1.3124783236186306,1.9398402632822218
Direct_State,6,50,u_component_of_wind@925hPa,0.2119465512678473,0.3104631788464784,0.1565424034516642,0.23263870052525334,0.9781279843083607,0.9543066677439898,1.6499595179198516,2.416890865429501,1.2186498306645486,1.8110435923630004
Direct_State,6,51,u_component_of_wind@1000hPa,0.22006504794704748,0.3396122583337925,0.1648671191041453,0.2544853389108091,0.9764952059068855,0.9439826721038812,1.3256494262366834,2.045789640609768,0.993142714985928,1.532993749889709
Direct_State,6,52,v_component_of_wind@50hPa,0.32374968770529,0.36795302890786563,0.25327507339383765,0.2837035370584908,0.9115374733447028,0.8871225707376688,2.3577064160776224,2.679617154489078,1.8444752063309333,2.0660703842727184
Direct_State,6,53,v_component_of_wind@100hPa,0.31938195470360115,0.4711292031906768,0.24679955903047687,0.3577236429484701,0.9435010575262152,0.8727152000342718,2.416356425418279,3.5644345914934337,1.8672178820047538,2.7064391664244094
Direct_State,6,54,v_component_of_wind@150hPa,0.27032329947480865,0.4333554885214939,0.2062693548647512,0.32717146642107836,0.9648380698020533,0.9088615260773681,2.595009677542585,4.160061994014599,1.980114085501287,3.1407323467379955
Direct_State,6,55,v_component_of_wind@200hPa,0.24340153556404795,0.360721099712019,0.18317146418228794,0.2744603441163074,0.9712018763769407,0.9379568753606335,2.8860525000651154,4.277130051848184,2.171894492859712,3.2543219550689826
Direct_State,6,56,v_component_of_wind@250hPa,0.23058342813634555,0.31387692177746224,0.1735231521022912,0.23895701603414324,0.9719085592391502,0.9517691609737445,3.07659296706475,4.187948534677414,2.3152579200300245,3.188318809330234
Direct_State,6,57,v_component_of_wind@300hPa,0.23119844686819732,0.3151256566491003,0.17418292601548266,0.23905873990503623,0.9696696157532521,0.9453266131558689,3.0762647378002326,4.192977774953733,2.317631467226473,3.1808516596834053
Direct_State,6,58,v_component_of_wind@400hPa,0.2449991347155383,0.32042385228777764,0.18481731498256151,0.24154538094428935,0.9645454001956254,0.9405972888588261,2.743186033165488,3.5876952900001418,2.0693472071234478,2.7045153071738577
Direct_State,6,59,v_component_of_wind@500hPa,0.2470612808944792,0.32287344395480244,0.18729185157466272,0.24613063892041334,0.9640863632522483,0.941880604807712,2.2627526110281853,2.957091152861144,1.7153441768840725,2.2542292055765647
Direct_State,6,60,v_component_of_wind@600hPa,0.2507052300057547,0.3457970838857488,0.19045159569637812,0.26513629806894484,0.9633592288380891,0.9317561816953631,1.9485826133971065,2.6876750258487907,1.4802669705558704,2.0607467136640802
Direct_State,6,61,v_component_of_wind@700hPa,0.26394080972798895,0.37353431739971144,0.20028358003536104,0.2862091640854213,0.9594354201465592,0.9196902837258008,1.7988064678398064,2.5457069251386923,1.3649704388438924,1.9505694986349185
Direct_State,6,62,v_component_of_wind@850hPa,0.2832343591747182,0.3810247388142835,0.21409361021673295,0.2870612473196248,0.9533082324110173,0.9170854117003281,1.7478970376591243,2.35138142189762,1.3212153612275674,1.7715135550697279
Direct_State,6,63,v_component_of_wind@925hPa,0.2621604391113189,0.3645095459555297,0.19132271792878297,0.2677206223423237,0.9617300695085457,0.9278209820047341,1.667062158026514,2.3178938552318695,1.2166094346271694,1.702419028326244
Direct_State,6,64,v_component_of_wind@1000hPa,0.25278860147907084,0.38501744581617836,0.18853159432232783,0.2861213878642678,0.9654170956802893,0.919263735448218,1.3161030016860489,2.004531114202914,0.9815592777682253,1.4896447713204142
Direct_State,6,65,2m_temperature,0.12257851534402452,0.1303924939278978,0.08590740609840185,0.08464207751629327,0.9901874231113028,0.9880314986579187,2.6224387987753226,2.789610679611112,1.8378988763631414,1.8108285053952975
Direct_State,6,66,10m_u_component_of_wind,0.21998734288201272,0.3171064032162062,0.16464718837745043,0.23639380971407645,0.9760296463458781,0.951154944608372,1.1950083102805324,1.722575403416649,0.8943912640018503,1.284131007091837
Direct_State,6,67,10m_v_component_of_wind,0.25232831080279794,0.3584052981020465,0.18893418270996198,0.2670931703813647,0.9646542080609034,0.9300850678385145,1.178487294166126,1.6739147824293727,0.8824080477168134,1.2474458633385228
Direct_State,6,68,mean_sea_level_pressure,0.12214428873663068,0.16430730654341597,0.09544134401818569,0.12483146367042038,0.9907256526372228,0.9837291646139092,161.62386605439173,217.41484879316886,126.28997415350796,165.17959190049436
Direct_State,6,69,surface_pressure,0.06840396089886414,0.14818192560272828,0.05451482799671639,0.09004217950941816,0.9957391996931171,0.9787271342716646,656.6342657402815,1422.4516955329607,523.3074760454045,864.3473262740077
Direct_State,6,70,total_precipitation_6hr,0.5863901186556204,0.9350564387984049,0.23004295217342524,0.398340780464365,0.8800261221262864,0.6513952449826277,0.0009781495148309981,0.0015597551411600866,0.0003837315744344397,0.0006644669276445728
Direct_State,24,0,geopotential@50hPa,0.07165381711909216,0.07437483349738452,0.057616134647106354,0.057448431478622566,0.99704142999593,0.995520232674644,412.553711025495,428.22022283489383,331.73040774389995,330.7648402678435
Direct_State,24,1,geopotential@100hPa,0.050405217435247035,0.0663971061070768,0.039855420135752335,0.05154317770944735,0.9987613081038401,0.9973040336465253,274.7212098052066,361.88105601400923,217.22214195795857,280.92338119608183
Direct_State,24,2,geopotential@150hPa,0.04214257086604489,0.05698828806351359,0.032705272267699016,0.04410844863461352,0.9990859043641493,0.9981930002548649,244.44234380777814,330.5529372796753,189.70255750971765,255.84514964654207
Direct_State,24,3,geopotential@200hPa,0.039555898954699055,0.05433500288451658,0.030526738253790667,0.042011400825497175,0.9991794631321312,0.9984009254567577,230.11503344977572,316.0919420869712,177.58821354820796,244.39982638914745
Direct_State,24,4,geopotential@250hPa,0.03948913078270924,0.04680307960036861,0.029749433289777277,0.034867794060628114,0.9991540120649338,0.9988675051833976,218.98450620567925,259.54355412731184,164.97362390209705,193.35717629850365
Direct_State,24,5,geopotential@300hPa,0.043618359663797776,0.05722940466037218,0.032679389625114096,0.04354146534801927,0.9989594095050116,0.9981924343710781,222.6889571596422,292.17871726729027,166.84119536347072,222.2963803507357
Direct_State,24,6,geopotential@400hPa,0.04580124696285934,0.06052940549573713,0.034106038603527664,0.045842532419257315,0.9988311268011864,0.9979430926402653,190.72129049720297,252.05092304129363,142.02119242105564,190.8932155923551
Direct_State,24,7,geopotential@500hPa,0.050777604296724455,0.054868335419459846,0.038654535886864176,0.04044374620651266,0.9985805916549167,0.9983147766786862,170.8076535544062,184.5682127973092,130.0276124882653,136.0462262389276
Direct_State,24,8,geopotential@600hPa,0.05908751174211574,0.06164446889857704,0.04591252297578568,0.046194819251078156,0.9981282440545894,0.9978517108345849,159.68812656705737,166.5984822521947,124.08179926101843,124.84472607583548
Direct_State,24,9,geopotential@700hPa,0.0698691142161698,0.07265580057979318,0.05446285645994298,0.05482769318524189,0.997403814909276,0.9970139851714117,149.34444679311986,155.3009580614094,116.41374532548724,117.19357983046355
Direct_State,24,10,geopotential@850hPa,0.0929915868689333,0.10186841822787326,0.07055397414236253,0.07621374640964673,0.9952536070699295,0.9940928962447728,136.274266553446,149.2827949540911,103.39312925974232,111.6872259212111
Direct_State,24,11,geopotential@925hPa,0.11215906030889633,0.12719328667826335,0.08328174490522249,0.09466006305763776,0.9928228033088496,0.9908190248634549,137.110276531352,155.48905836387385,101.80883327211801,115.71840378934472
Direct_State,24,12,geopotential@1000hPa,0.1365582646481568,0.16749940360526963,0.10060757904906012,0.12507325971840685,0.9888462564599356,0.98329895595832,145.5405727222151,178.5169093439945,107.2251811302227,133.30012578098723
Direct_State,24,13,temperature@50hPa,0.16559799811375042,0.22055120293110142,0.12490718797086384,0.16681278763966934,0.9727039954333303,0.9540025290645633,1.7105556060010512,2.2781984130821566,1.2902371711296028,1.7231038775573295
Direct_State,24,14,temperature@100hPa,0.12247596983501619,0.1586234151028995,0.09459714159718617,0.1241219400369023,0.991079563765053,0.9857112218294102,1.5462015355677743,2.0025460428119572,1.1942444509118426,1.5669811405564165
Direct_State,24,15,temperature@150hPa,0.15531095706531028,0.19257507670251992,0.11634324557658775,0.1456764854191311,0.9821523486469911,0.9727791807728569,1.3848221667959157,1.7170857676818558,1.0373685782863133,1.298916903772977
Direct_State,24,16,temperature@200hPa,0.2130073389614604,0.25479052796642127,0.15165157211748087,0.18694600823753155,0.9600871244693726,0.9428314329581736,1.5147786922863813,1.8119153248249447,1.0784537670161156,1.32944636729519
Direct_State,24,17,temperature@250hPa,0.16656121571922902,0.17820676577306999,0.12095994984244116,0.1295880588394356,0.9847846086418501,0.9829410421577844,1.408310812162134,1.5067764313112684,1.0227423286544717,1.0956948287018622
Direct_State,24,18,temperature@300hPa,0.120976056503027,0.13857000921296272,0.08884804737225384,0.102755230138183,0.9926608722452707,0.9902967195209104,1.2922695984788926,1.480208705018328,0.9490773263803415,1.097634225487443
Direct_State,24,19,temperature@400hPa,0.0949418869371454,0.10735230318885777,0.07084525532996624,0.08100334433980858,0.9952528057046455,0.9939135709729655,1.207230660108358,1.3650349317818717,0.9008306739467086,1.0299955493342245
Direct_State,24,20,temperature@500hPa,0.0911256614219144,0.09574492398187119,0.06821685338764785,0.07185069309552508,0.9954611192981206,0.99509188523038,1.1952544209262068,1.2558432094071335,0.894769873273,0.942433313695162
Direct_State,24,21,temperature@600hPa,0.08974358921532626,0.09363851004039125,0.06715915449715426,0.07040230670113257,0.9953711913596579,0.9949831686254286,1.2112588482616582,1.2638281371552402,0.9064393392645108,0.9502117962058628
Direct_State,24,22,temperature@700hPa,0.0862676352284449,0.09026380251236786,0.06468178385236745,0.0669861235849109,0.995372889748258,0.994962624024943,1.2853948895915925,1.3449381099901012,0.9637639263744254,0.9980987744420348
Direct_State,24,23,temperature@850hPa,0.10241792099680913,0.11681719565172055,0.07570248094234823,0.08511428915632424,0.9935541351867053,0.991622258913799,1.6063650631033077,1.832209247814136,1.187349047296717,1.334967739726382
Direct_State,24,24,temperature@925hPa,0.10070601129262322,0.12375243556738201,0.07200102045967616,0.08613063257385503,0.9937998570408627,0.9906331383945759,1.6289256096465097,2.0017028635224876,1.164620721762463,1.3931680083959506
Direct_State,24,25,temperature@1000hPa,0.09563724834457707,0.13447103388334786,0.06958413576563857,0.0944701526699692,0.9945047895643983,0.9887369996216219,1.651491881344254,2.322085009443847,1.2015991396303416,1.6313381374793525
Direct_State,24,26,specific_humidity@50hPa,0.08142582239088061,0.23685392319275098,0.04909759158216138,0.20969736010143913,0.9554987467850596,0.5962596442152018,8.142582251789605e-08,2.368539221357898e-07,4.9097591523216373e-08,2.096973599316016e-07
Direct_State,24,27,specific_humidity@100hPa,0.27644632022831694,0.43054304669443194,0.1862911018326259,0.32314674785471686,0.9123021879467995,0.7669643316187419,2.764463200868141e-07,4.30543046361851e-07,1.8629109989840332e-07,3.231467510249888e-07
Direct_State,24,28,specific_humidity@150hPa,0.4834780220898048,0.5597139075191238,0.30465798563142277,0.375092705514901,0.9164593437116667,0.8860378265453279,1.7884632867761955e-06,2.0704721263966403e-06,1.1269790834597678e-06,1.387528489670918e-06
Direct_State,24,29,specific_humidity@200hPa,0.4881792907531354,0.5293023962989056,0.3090138784323681,0.34306419254574605,0.9137225537756769,0.8980250932187046,1.0807447987037007e-05,1.1717842646799869e-05,6.841034622404635e-06,7.594849820787807e-06
Direct_State,24,30,specific_humidity@250hPa,0.5300227107955929,0.5579563660825159,0.33314287912420837,0.3480168231300348,0.898638105033248,0.888578419194248,3.83549823360943e-05,4.037639535500564e-05,2.4107814372885684e-05,2.5184164289991264e-05
Direct_State,24,31,specific_humidity@300hPa,0.5418091236536239,0.5839767491281074,0.3421388970119022,0.3767056789581119,0.8974513865566642,0.8799327528339235,8.881948172569924e-05,9.573207630739536e-05,5.608727920986812e-05,6.175385669717563e-05
Direct_State,24,32,specific_humidity@400hPa,0.5309709095855438,0.5824043148298437,0.34630821210017027,0.382325060247976,0.9077661871249887,0.8871843665745897,0.00026348475907773516,0.0002890076608357413,0.00017184921971436653,0.00018972193207933123
Direct_State,24,33,specific_humidity@500hPa,0.4743722234411838,0.5230539692917429,0.32549129674076666,0.3472486779033926,0.9216844269180465,0.9041835768673749,0.0005015241564584905,0.0005529923285468533,0.00034412164089771556,0.0003671243603927947
Direct_State,24,34,specific_humidity@600hPa,0.4111455612608067,0.4645074512070554,0.28759582359113683,0.31991859034534315,0.9360981030689612,0.9181769757750756,0.0007151107641036532,0.0008079237847783407,0.0005002191137861075,0.0005564385172547577
Direct_State,24,35,specific_humidity@700hPa,0.3846535519823188,0.4282133906344495,0.2746595296654335,0.3025898831331535,0.9420864255076812,0.9279104548807079,0.0009657601315569271,0.0010751270047323657,0.0006895951475651602,0.0007597206436188279
Direct_State,24,36,specific_humidity@850hPa,0.2976854820256264,0.3293008156526559,0.21324430258423285,0.23514223113621846,0.961424706828421,0.9528391466641021,0.0012121456941639973,0.001340880195037638,0.0008683096074708114,0.0009574758035142156
Direct_State,24,37,specific_humidity@925hPa,0.18612237218689967,0.2182429993804751,0.1305330374085182,0.15121078970704865,0.9841531978078063,0.9784524098168161,0.0009411543524899643,0.0011035768831630843,0.0006600589502839916,0.0007646189417784496
Direct_State,24,38,specific_humidity@1000hPa,0.14145362032679934,0.19947923845026053,0.10214885408969533,0.14177302439909445,0.9907397722315767,0.9816024539850315,0.0008354784750334859,0.0011781996737408613,0.0006033296882178045,0.0008373649872145876
Direct_State,24,39,u_component_of_wind@50hPa,0.20829364558421046,0.302512339331406,0.15838469913754974,0.22529769020399348,0.9802721560363732,0.9587809142291751,3.1233572585335634,4.536163847449516,2.3749740017540413,3.378332410145657
Direct_State,24,40,u_component_of_wind@100hPa,0.2679986533824555,0.34309925130872404,0.20384335744624899,0.25718924189408837,0.9712008009944525,0.952987574912292,3.5802050203223885,4.583477029741927,2.7231517730500485,3.4358016745629727
Direct_State,24,41,u_component_of_wind@150hPa,0.2587360851085207,0.30912939036620823,0.19597455830637173,0.2329815104510068,0.9718330272256235,0.9618189872873049,4.126293146898062,4.9299597908971196,3.125379585589163,3.7155621731377892
Direct_State,24,42,u_component_of_wind@200hPa,0.2491111126730697,0.27747040757830227,0.1887126740970123,0.21223378433422577,0.9724920823032639,0.9671119945563246,4.388482262671396,4.888075628050264,3.324469191031111,3.738830366356637
Direct_State,24,43,u_component_of_wind@250hPa,0.25487802650619273,0.27249425216033274,0.192720014226652,0.20814311155381243,0.9691584356716657,0.9666872508844078,4.562228604486413,4.8775529454441955,3.4496216144331253,3.725689790918651
Direct_State,24,44,u_component_of_wind@300hPa,0.26526876527546644,0.29282018051585584,0.19999980647780605,0.22365389982453718,0.964662033457567,0.9582791192330353,4.518125742787426,4.987388540351117,3.406448060832947,3.809330722378137
Direct_State,24,45,u_component_of_wind@400hPa,0.2697442057537956,0.2991650470346789,0.20313732211930033,0.22836266528102564,0.9624863640176488,0.9551250515334292,3.846530096076734,4.266068870415924,2.896721429723672,3.2564327425590673
Direct_State,24,46,u_component_of_wind@500hPa,0.2703758836983975,0.2941033148659047,0.20526003625796133,0.22587208292821742,0.9628306546823068,0.9581140095765994,3.2215361552602535,3.5042491229425825,2.4456790121242187,2.6912721179668844
Direct_State,24,47,u_component_of_wind@600hPa,0.27945497762795624,0.3059320410913875,0.21322483763346212,0.23645136923092105,0.960818941300411,0.9549481525100151,2.8684143437540013,3.140183309280715,2.1886072329035784,2.427011694438158
Direct_State,24,48,u_component_of_wind@700hPa,0.2951141862477974,0.3272085442033109,0.22499547803185838,0.25275429318548437,0.9569932648831396,0.9487861914982656,2.6782315526552085,2.9694954792189843,2.041887542159653,2.293805419110866
Direct_State,24,49,u_component_of_wind@850hPa,0.3107147952741161,0.33761283871147846,0.23159458320004495,0.2561907807263645,0.9530499539173406,0.9458471565259456,2.5009465573096437,2.7174491548703186,1.8641071885842395,2.062082190961532
Direct_State,24,50,u_component_of_wind@925hPa,0.30828393624472833,0.33448811268781165,0.2220101004393709,0.24687468900643317,0.9532323149125523,0.9464180218528238,2.399925879253251,2.603919942087322,1.7283021375840104,1.9218677938097026
Direct_State,24,51,u_component_of_wind@1000hPa,0.31428615476055116,0.3579708656173393,0.2276099534642086,0.26540783028982784,0.9515925687487056,0.9373810983674188,1.893227781568179,2.1563800314909876,1.3710991648804325,1.59878971928471
Direct_State,24,52,v_component_of_wind@50hPa,0.3603334682015605,0.3702141328245707,0.27609240161689647,0.28409624685502755,0.8891382097719601,0.8854899924552573,2.6241277144836697,2.6960836461268243,2.0106423382316647,2.068930293991085
Direct_State,24,53,v_component_of_wind@100hPa,0.43780071851167385,0.477875924161747,0.33241195993705835,0.36419333358567973,0.8909876420988347,0.8693250641300982,3.312280395707716,3.615478426048226,2.514937894101219,2.7553870946891452
Direct_State,24,54,v_component_of_wind@150hPa,0.402842613754337,0.45181783196665204,0.3036808318821674,0.3420720764721565,0.9199157305410313,0.9007258073046451,3.867148999611605,4.337294085083749,2.915230397733957,3.2837730028208645
Direct_State,24,55,v_component_of_wind@200hPa,0.356813417126358,0.3954333559371258,0.26816723871860115,0.299930626675179,0.9368768077289454,0.9245585646040146,4.230796034936404,4.688719062210515,3.179703560453242,3.5563273381381872
Direct_State,24,56,v_component_of_wind@250hPa,0.33962272530769716,0.3614747740720183,0.2548903876880868,0.2719952315732781,0.9379960422297032,0.9336068598242169,4.531465686861009,4.823029819511322,3.4009121148040933,3.6291359571475135
Direct_State,24,57,v_component_of_wind@300hPa,0.34059225177101027,0.36881489179445603,0.2543815841350496,0.2763284389815511,0.9328514024762928,0.9230226555718056,4.531829487911592,4.907352381545678,3.3847333933689256,3.676752357482265
Direct_State,24,58,v_component_of_wind@400hPa,0.3470697157939623,0.37270257588159134,0.25856388499087474,0.2775536054314974,0.9273224136354796,0.9176023704210431,3.8860414734934206,4.173045360146208,2.89506669975626,3.107689220857024
Direct_State,24,59,v_component_of_wind@500hPa,0.3514679145201494,0.37207237383360814,0.26347444364082606,0.28052828744962754,0.9255973513042137,0.9200171381398519,3.2189784584659162,3.407687892681273,2.413075367880333,2.5692658600765483
Direct_State,24,60,v_component_of_wind@600hPa,0.3650180145881741,0.38857500318257754,0.27528746535855586,0.29551492430259224,0.9200262790329721,0.9121789703607763,2.837067878205828,3.020162348615927,2.139645699858048,2.296861718717726
Direct_State,24,61,v_component_of_wind@700hPa,0.38442252827808604,0.41255050394385506,0.28958256738055366,0.31372284094476316,0.9115319450060798,0.900533090310698,2.6199121234206673,2.8116096196294853,1.9735598716634062,2.1380804135419407
Direct_State,24,62,v_component_of_wind@850hPa,0.4021914865929189,0.4265392779106799,0.29646963464306053,0.31730843559665856,0.903317113378988,0.8940114794702312,2.482005749546682,2.6322609372981316,1.8295746148046672,1.9581751230266342
Direct_State,24,63,v_component_of_wind@925hPa,0.38339161536274696,0.4114644844962751,0.2721575599351675,0.2968748952143354,0.9159428061900329,0.9057352804302096,2.4379637808563044,2.616477429441685,1.730633243733577,1.8878092576385088
Direct_State,24,64,v_component_of_wind@1000hPa,0.369635896430384,0.4205108564306402,0.2660188894652379,0.30952786419094824,0.9244478314998034,0.9023615272472078,1.9244495653258145,2.189321816938679,1.3849843547676468,1.6115068011086382
Direct_State,24,65,2m_temperature,0.08345582281602935,0.12619256132578835,0.05806255748914988,0.08237223461417978,0.9951178505897019,0.9887952549375775,1.785449815658198,2.699757531608452,1.2421875251579881,1.7622675993673353
