model,channel_index,channel,repaired_nrmse,corrupted_input_nrmse,repaired_nmae,corrupted_input_nmae,repaired_acc,corrupted_input_acc,repaired_rmse_phys,corrupted_input_rmse_phys
OLD_Full,8,geopotential@600hPa,0.09855755443774214,0.08727598930094309,0.0580661762098055,0.05692617345127904,0.9917226533563531,0.9950375517068608,266.3586731540208,235.8694567512043
OLD_Full,9,geopotential@700hPa,0.11987651878477838,0.10572227713202147,0.0708833559282152,0.06950963971167505,0.9878309906654982,0.9927714439719273,256.2347148565309,225.98018174562034
OLD_Full,10,geopotential@850hPa,0.1673177568786113,0.15319960822970125,0.1010198695580303,0.1004838955121045,0.9784710759216714,0.9845327757010287,245.195348448362,224.50594897771043
OLD_Full,11,geopotential@925hPa,0.20402157786902206,0.19717906747932318,0.1248242077464945,0.12831420170166172,0.9696923287812015,0.9743200752480691,249.40878223488284,241.0440701798466
OLD_Full,12,geopotential@1000hPa,0.21735566380606058,0.2554069877528851,0.1449801293544502,0.16756436195542573,0.9667073866371673,0.9569251508641862,231.65253244799413,272.20673812005435
OLD_Full,13,temperature@50hPa,0.19592902272413953,0.22621441518508023,0.13324980845230797,0.16850453564427229,0.9559335627003015,0.9504898725936357,2.0238619554471624,2.3366969271259785
OLD_Full,14,temperature@100hPa,0.21513072723152904,0.16741429548726425,0.13268791027227406,0.1279683118572649,0.9599362876967101,0.9838768448182688,2.7159242702086317,2.1135267792050447
OLD_Full,15,temperature@150hPa,0.2792694628152026,0.20583609585647566,0.1617741068779526,0.15249587497201303,0.9392338581830518,0.9686985115979367,2.4900918047285954,1.8353269756901054
OLD_Full,16,temperature@200hPa,0.30872404618109367,0.27753183735295905,0.19119252892313554,0.198068370308108,0.9187025957834879,0.9299585310951859,2.1954577126745733,1.9736377126235645
OLD_Full,17,temperature@250hPa,0.18835019009609227,0.19824662758635755,0.13081680853025426,0.13922131696212575,0.9792088916415356,0.9781009335296902,1.5925412605887699,1.6762177438419408
OLD_Full,18,temperature@300hPa,0.15227196702066045,0.15168779284752115,0.1046068180946552,0.1085734278396643,0.9861417737219706,0.9882068736057263,1.6265733882005813,1.6203332266338746
OLD_Full,19,temperature@400hPa,0.13215175855535907,0.12436132438304756,0.08996820353810482,0.088533792304286,0.9888162945372007,0.9915464741640052,1.6803716344774526,1.5813125971613116
OLD_Full,20,temperature@500hPa,0.11607957002990633,0.11456981692500978,0.07901344282834609,0.07979191568643432,0.9916953605140147,0.9924953963000553,1.5225636524332076,1.5027608847490252
OLD_Full,21,temperature@600hPa,0.11064322819465813,0.11212944381434498,0.07764142536162909,0.07815825512514642,0.99251469191322,0.9923920185298332,1.4933388510973145,1.5133981351834545
OLD_Full,22,temperature@700hPa,0.10950642081238779,0.10777372063712859,0.07498325469679691,0.07433225504666746,0.9921424647535152,0.9924818111333645,1.6316547164327802,1.605837341830486
OLD_Full,23,temperature@850hPa,0.13850425370542674,0.13064224600469007,0.09054584361816047,0.09117706284246876,0.9865827622907163,0.9893483156622828,2.172358048715315,2.0490470578634916
OLD_Full,24,temperature@925hPa,0.1554374462257192,0.13639480699836398,0.09320707470708439,0.09164311704257555,0.9818124047264422,0.9884777302092153,2.5142097700206008,2.2061939534391035
OLD_Full,25,temperature@1000hPa,0.17377307308433737,0.14367528563838455,0.09956248214470562,0.09756352240148095,0.977206817479689,0.986988276404769,3.0007640679278484,2.481026703920274
OLD_Full,26,specific_humidity@50hPa,0.11634671938979269,0.25391723116672216,0.07648563204213255,0.2188534987854405,0.9029648719426192,0.574879990193028,1.1634671875666389e-07,2.53917229963298e-07
OLD_Full,27,specific_humidity@100hPa,0.28082532156175727,0.44156108478567296,0.18883458737646444,0.32848926875722534,0.9011012883367795,0.755333712900672,2.808253223338039e-07,4.4156108375017394e-07
OLD_Full,28,specific_humidity@150hPa,0.4799620086253714,0.5709292533945238,0.3098654534210522,0.3817374448760787,0.916054162049155,0.8836747118603655,1.7754569834001387e-06,2.1119595088873195e-06
OLD_Full,29,specific_humidity@200hPa,0.49537604663115753,0.544546616107224,0.31697755430805974,0.3537673940973526,0.9088117780348626,0.8925944788234709,1.096677173191477e-05,1.2055323403755201e-05
OLD_Full,30,specific_humidity@250hPa,0.534801540336001,0.5814302646610379,0.3344357194309814,0.36595384491847865,0.8927856637500972,0.8785547420266636,3.870080133485603e-05,4.207507890255371e-05
OLD_Full,31,specific_humidity@300hPa,0.5409099061136077,0.6113262480395565,0.34801601379098995,0.3952371032174064,0.8905627699474047,0.8672801046532678,8.867207218633733e-05,0.00010021551533995772
OLD_Full,32,specific_humidity@400hPa,0.5289872571923419,0.613644588367491,0.3483582293176432,0.4040492909106631,0.9008326722542155,0.8729282354014776,0.0002625004049688715,0.00030451008213333873
OLD_Full,33,specific_humidity@500hPa,0.4897298428945965,0.5547451053215373,0.32293461462215667,0.3703201792747018,0.9100306276217098,0.8911627288126592,0.000517760806881131,0.0005864973850289544
OLD_Full,34,specific_humidity@600hPa,0.42409185493569274,0.49628284100685005,0.2944176421938384,0.3437956507388119,0.926844353715088,0.9055809446538079,0.0007376284180867373,0.0008631911279093039
OLD_Full,35,specific_humidity@700hPa,0.40124675475758476,0.45761829533081627,0.28180034844568164,0.3249008492950122,0.9317212697409382,0.9168415211482576,0.0010074211367186346,0.0011489546976144024
OLD_Full,36,specific_humidity@850hPa,0.3088086459031214,0.34821845830586706,0.21834971725825061,0.2480438995661108,0.9568860072619205,0.9470351403416776,0.0012574381179066595,0.001417910956778001
OLD_Full,37,specific_humidity@925hPa,0.21017422179615905,0.2372211654353183,0.1450893375062122,0.162580031557596,0.9794333747009017,0.9743458217532228,0.0010627759643870964,0.0011995426902555544
OLD_Full,38,specific_humidity@1000hPa,0.18995854779056667,0.21823647010463249,0.13075973007011793,0.1520150083681295,0.9810733287422645,0.9777932250601382,0.0011219668910371701,0.0012889869704145302
OLD_Full,39,u_component_of_wind@50hPa,0.23755902436173246,0.31107025948199624,0.1719279841712205,0.23103906427692916,0.9709122422795019,0.9574446041973043,3.5621907687316736,4.664489643253673
OLD_Full,40,u_component_of_wind@100hPa,0.2850277652720628,0.35112607701603904,0.2136273654214613,0.26308735617887735,0.9649660533409451,0.9508394100189151,3.8076976486017027,4.690707712905154
OLD_Full,41,u_component_of_wind@150hPa,0.2829786454808624,0.3262339128636466,0.2115050859069371,0.2465875389709278,0.9631761744917816,0.9564183476543572,4.512910709408695,5.2027407959326535
OLD_Full,42,u_component_of_wind@200hPa,0.28695589032491553,0.3055842240583875,0.21157664224763734,0.23232359235472916,0.959728115439137,0.9578710807161942,5.055177287163587,5.383344514764455
OLD_Full,43,u_component_of_wind@250hPa,0.3044081801827213,0.3078197830732753,0.2202537400460895,0.23186075859943825,0.9500767301204517,0.9534636218459036,5.4488012296670645,5.509867777788921
OLD_Full,44,u_component_of_wind@300hPa,0.32925241950546885,0.32707574647637583,0.23311077080628959,0.24586813728597393,0.937719423685763,0.9436270940498194,5.607911772854374,5.570838164138462
OLD_Full,45,u_component_of_wind@400hPa,0.32492459455911027,0.33288399048598555,0.2337167226805784,0.2496988345608543,0.9381197127890134,0.940268828103037,4.633397887862276,4.746898127092611
OLD_Full,46,u_component_of_wind@500hPa,0.3062519128275624,0.32728132124964493,0.22650433596237837,0.24712667819792428,0.946756773917945,0.9439014200275011,3.6490000392804993,3.8995660514343413
OLD_Full,47,u_component_of_wind@600hPa,0.3050628612251302,0.3377212665084668,0.22918208558449868,0.25722250087134724,0.9484411776907938,0.9415159476272508,3.131261774687857,3.4664779225966593
OLD_Full,48,u_component_of_wind@700hPa,0.3263166118048167,0.3582955447092565,0.24286099132860792,0.27295696126104674,0.9420136651065697,0.9354986337378755,2.961400999916639,3.251617381070255
OLD_Full,49,u_component_of_wind@850hPa,0.35595820636170983,0.3718035568251816,0.2548183526192707,0.2775176455584905,0.9313756224274211,0.9306826340593134,2.8651112465773476,2.9926505977078808
OLD_Full,50,u_component_of_wind@925hPa,0.35332072399033393,0.3727857589730544,0.2470086023235098,0.27043577993257556,0.9311151486019408,0.92902846824159,2.7505278414290983,2.902059094626465
OLD_Full,51,u_component_of_wind@1000hPa,0.34724286251594505,0.3938238876605237,0.25006483768971444,0.28794159549850384,0.9339230378379355,0.9204203202861011,2.0917556309189895,2.372354980717462
OLD_Full,52,v_component_of_wind@50hPa,0.3759252064217647,0.38812433767338095,0.28669550146899464,0.2943469272381106,0.8750228089372961,0.8701451389159942,2.737674525890606,2.8265146391827325
OLD_Full,53,v_component_of_wind@100hPa,0.5121128514528355,0.4956326318376521,0.36027554947254864,0.3787148143058261,0.8597069370596458,0.85598269794864,3.874505662550446,3.7498208008397054
OLD_Full,54,v_component_of_wind@150hPa,0.42901071159641835,0.4842680349935496,0.32267348987488287,0.3676085508683022,0.9008094927742014,0.8812164393646348,4.118353650908339,4.648804698538433
OLD_Full,55,v_component_of_wind@200hPa,0.41386682123910595,0.4413506480718177,0.3015281591863969,0.33248489701767536,0.9046225229356948,0.8992445299141388,4.907287751268181,5.2331680884683776
OLD_Full,56,v_component_of_wind@250hPa,0.3987398311035731,0.41330412466095834,0.2891742674291199,0.3062594614195139,0.9027563899165878,0.9031848933296014,5.320244279631939,5.514570460600329
OLD_Full,57,v_component_of_wind@300hPa,0.40301017238512177,0.41671080057076343,0.28811524184302684,0.30645767138907576,0.8923356710709993,0.8911799307030416,5.36234564048234,5.5446425377730995
OLD_Full,58,v_component_of_wind@400hPa,0.40306668562021214,0.4196339298075255,0.2892070338363266,0.30599147065126703,0.888316726638151,0.8848122637667757,4.51302372853927,4.698522405444572
OLD_Full,59,v_component_of_wind@500hPa,0.39426950304558583,0.418874075366815,0.28763915632990494,0.3084810093796558,0.8940264542826505,0.8878475437352338,3.610984064633608,3.8363292331625347
OLD_Full,60,v_component_of_wind@600hPa,0.40361457731502504,0.4342701286320276,0.2975825851199281,0.3234536327412078,0.8905906857503237,0.8809335517885127,3.137056022470102,3.375323426705095
OLD_Full,61,v_component_of_wind@700hPa,0.4179632011369269,0.45643030668558854,0.30938916982402426,0.3405157483474586,0.8837439026149322,0.869778419238311,2.8484981514622727,3.110658782166781
OLD_Full,62,v_component_of_wind@850hPa,0.4439641968020996,0.47075334664937146,0.31838451876952095,0.3432269998950655,0.869220763526675,0.8609507508921884,2.73979366246594,2.9051149436586736
OLD_Full,63,v_component_of_wind@925hPa,0.4340852060463938,0.45870079106742,0.3006757244610919,0.32443722353701104,0.878998127116485,0.8728563875312432,2.7603212190112125,2.91685020775476
OLD_Full,64,v_component_of_wind@1000hPa,0.42150473111476183,0.4633049312081002,0.298170958018552,0.3355876202907521,0.8910526636126469,0.8753301289143817,2.1944962587163266,2.412122268144057
OLD_Full,65,2m_temperature,0.1525631692878452,0.13520373090124788,0.0878341261572317,0.08514952821407284,0.9803486845934802,0.9869447287262781,3.263929024939481,2.8925420501177146
OLD_Full,66,10m_u_component_of_wind,0.35048681278584787,0.37660278523937757,0.24911722658828003,0.2722496370348235,0.9314524027133313,0.9260841781517117,1.9039034208710603,2.045769783286395
OLD_Full,67,10m_v_component_of_wind,0.4138058968011341,0.4433979873684091,0.29411517838959406,0.3193627251231915,0.891874250535244,0.883261095627302,1.932660628400154,2.070869065946458
OLD_Full,68,mean_sea_level_pressure,0.21837144966918037,0.20670223015581565,0.14185932762354533,0.14599902391797137,0.961061627372472,0.9720123791651845,288.95365007939296,273.512692271756
OLD_Full,69,surface_pressure,0.11470946064439039,0.15548016569937123,0.07071920429461889,0.09306444031231428,0.9765938011402756,0.9763742107561736,1101.1374515627042,1492.5101259728904
OLD_Full,70,total_precipitation_6hr,0.8908600919938972,1.0014706626624281,0.36416090858391115,0.42567728183338205,0.6603007215945857,0.5768019593882079,0.001486031811824315,0.0016705398298896455
Smart_Final,0,geopotential@50hPa,0.0813872638992723,0.096322660026082,0.05220398485338373,0.06549149871592802,0.9939373798086165,0.9916848632339608,468.5949599033585,554.5869356738491
Smart_Final,1,geopotential@100hPa,0.07503454140391584,0.08553541351538,0.050116632996841486,0.05809468786348674,0.995766067456141,0.9948906515808437,408.9572670284919,466.18968159905614
Smart_Final,2,geopotential@150hPa,0.06834379848036981,0.07532036679950095,0.046219648191219834,0.050548416739197556,0.9969025947003376,0.9963745127820967,396.4190588967258,436.8857082154422
Smart_Final,3,geopotential@200hPa,0.06641238303957003,0.07318975479055413,0.04493641648103375,0.049071839018086205,0.9971696928190394,0.9966606578405788,386.35166996117044,425.7787921110939
Smart_Final,4,geopotential@250hPa,0.06776656699812207,0.06746482490047394,0.043560803014621764,0.0421600143044323,0.9969282242615575,0.9970245065054822,375.79526134599325,374.1219710482667
Smart_Final,5,geopotential@300hPa,0.07384778070675004,0.07678017991212746,0.050380011267589626,0.05089150452860869,0.9965190861721626,0.9962190818620937,377.0220925777666,391.99314549798385
Smart_Final,6,geopotential@400hPa,0.07886733504649188,0.08020315641883204,0.054082450739140385,0.0531545541465298,0.9960078076468436,0.9958185840491695,328.4120172202439,333.97452291409115
Smart_Final,7,geopotential@500hPa,0.08023393359002054,0.07682915822637829,0.053523486975200825,0.04888552035277179,0.9957484761239138,0.9960401242525346,269.89398585335255,258.44087130809015
Smart_Final,8,geopotential@600hPa,0.09116738862753668,0.08733176357350467,0.061693126015721,0.05693279020279886,0.9946873801400755,0.9950297481430235,246.38623289271362,236.02019097822392
Smart_Final,9,geopotential@700hPa,0.10663890966423531,0.10577521699867691,0.07271493959805812,0.06951678047003214,0.9928176393604656,0.9927595689308409,227.9394719927218,226.09333955724995
Smart_Final,10,geopotential@850hPa,0.13784017524038236,0.1531502351332526,0.09256765064763783,0.1004759326500515,0.9872765550967764,0.9845416196400467,201.9975081424147,224.43359493285345
Smart_Final,11,geopotential@925hPa,0.174155367468319,0.1972016311660677,0.11607170950339334,0.12831960240110096,0.9790695407910046,0.9743154694203177,212.89845302645136,241.07165342688842
Smart_Final,12,geopotential@1000hPa,0.21782905704798114,0.2554068549032707,0.1455008234741924,0.16756560516775057,0.966690541347578,0.9569254357318859,232.1570646326598,272.2065962444
Smart_Final,13,temperature@50hPa,0.16870723100323515,0.22617004109945607,0.1241110204585941,0.16849650908464947,0.9691932383780997,0.9505102992707861,1.742672643872351,2.3362385585787706
Smart_Final,14,temperature@100hPa,0.1409432713672399,0.1674530283033114,0.1076942810279962,0.1279740160079317,0.9878137607030777,0.983867241407264,1.7793425392893278,2.1140157551324488
Smart_Final,15,temperature@150hPa,0.17476070867699686,0.2058911838930934,0.130234286708399,0.1525025928461992,0.9764686276618246,0.9686805852785277,1.5582448792913122,1.8358181605972248
Smart_Final,16,temperature@200hPa,0.2334665296391439,0.277589334769048,0.16675832602697796,0.19807767958586547,0.9460704328498949,0.9299354228878616,1.660272008633057,1.9740465970148655
Smart_Final,17,temperature@250hPa,0.18239888078756714,0.19821658351073207,0.1279505063890216,0.13921696644030282,0.9805734310367686,0.978109498954262,1.5422216558823436,1.6759637137827275
Smart_Final,18,temperature@300hPa,0.14041552856595108,0.15171533175758345,0.10124911172962117,0.10857574137091018,0.9898598234082844,0.9882015222259991,1.4999225748694334,1.6206273995050657
Smart_Final,19,temperature@400hPa,0.11890925430444191,0.12445870153454597,0.08493724196935663,0.08854554988802545,0.9922122491702147,0.9915272089811727,1.5119869838807403,1.5825507961383838
Smart_Final,20,temperature@500hPa,0.1111828208508719,0.11451517910044422,0.07760124162765357,0.07978822860698252,0.9927043561935415,0.9925082668630026,1.4583351785598961,1.5020442238821416
Smart_Final,21,temperature@600hPa,0.109478358744659,0.11209718432620598,0.07650521446727614,0.07815510853178123,0.9926706925880067,0.992398806689219,1.4776167471638937,1.512962737040162
Smart_Final,22,temperature@700hPa,0.1103548852994331,0.10779790551137136,0.07816806022301163,0.07433239043174612,0.9923197247025147,0.9924740404458618,1.6442969095912814,1.6061976928574777
Smart_Final,23,temperature@850hPa,0.12700813074160158,0.13060180902860424,0.09293013892462168,0.09117017823379023,0.9903907585005797,0.9893567346636561,1.9920480935724227,2.048412827670884
Smart_Final,24,temperature@925hPa,0.12232309145706516,0.13638663602157014,0.08525623512650649,0.09164336450874393,0.9907738984068736,0.9884806995429394,1.9785831421948747,2.2060617869228802
Smart_Final,25,temperature@1000hPa,0.11930724910265411,0.14359365356308154,0.0828610310563605,0.09755303449673948,0.990996387832936,0.9870085830317927,2.060232356177828,2.4796170581042047
Smart_Final,26,specific_humidity@50hPa,0.12028565386060983,0.2538544743352019,0.0822862604741443,0.21884105645282573,0.8984915092581754,0.5749752586238309,1.2028565369287606e-07,2.5385447276930336e-07
Smart_Final,27,specific_humidity@100hPa,0.2729906277226967,0.4415720501160287,0.18517708656814894,0.3284938370048879,0.9072468118010814,0.7553211596146426,2.729906263197577e-07,4.415720485585841e-07
Smart_Final,28,specific_humidity@150hPa,0.47774161595097586,0.5709394024725244,0.31352909860348294,0.38173881626034273,0.9169119638112907,0.8836700813061742,1.7672433858016198e-06,2.111997059659762e-06
Smart_Final,29,specific_humidity@200hPa,0.484941743864491,0.544578638612737,0.3111266537620273,0.35377509972775617,0.9129684250995208,0.8925819837011529,1.073577423532485e-05,1.2056032326465045e-05
Smart_Final,30,specific_humidity@250hPa,0.5135734834593146,0.5814424116151341,0.32551764751158674,0.3659579268895718,0.9005937677749267,0.878549859667055,3.7164637524379986e-05,4.2075957962200376e-05
Smart_Final,31,specific_humidity@300hPa,0.524498797459635,0.6113262855456784,0.3406204269805683,0.3952395630089258,0.8971602849801846,0.8672802528958337,8.59817773378062e-05,0.00010021552160356702
Smart_Final,32,specific_humidity@400hPa,0.5150166030051075,0.613647438861695,0.34159940380850207,0.4040501192010132,0.9059373815363726,0.8729268071551218,0.00025556771971262647,0.0003045114959341189
Smart_Final,33,specific_humidity@500hPa,0.4669237119141603,0.5547503326745832,0.3194710298569819,0.3703215455542825,0.9180380418977703,0.8911605026567496,0.0004936493085467382,0.0005865029119660908
Smart_Final,34,specific_humidity@600hPa,0.4246110660130873,0.4962726235903687,0.301715582738216,0.3437929663412275,0.9268869715659481,0.9055845234133153,0.0007385314857711504,0.0008631733566996021
Smart_Final,35,specific_humidity@700hPa,0.4117428918270363,0.45763404518083645,0.2980926865779499,0.32490658984429027,0.9306967259836022,0.916837079042934,0.0010337740703059736,0.0011489942436452524
Smart_Final,36,specific_humidity@850hPa,0.3229438234543005,0.3482470000384149,0.2349669095563755,0.24804822722783026,0.9535369887314009,0.9470260750533226,0.0013149951582230952,0.0014180271744993667
Smart_Final,37,specific_humidity@925hPa,0.23545666769222678,0.2371894776557382,0.16791404463499562,0.1625746130472509,0.9743655139475773,0.974353601407755,0.001190620265640523,0.0011993824595332464
Smart_Final,38,specific_humidity@1000hPa,0.19155891487125115,0.21821323585206603,0.13846621811592622,0.1520114216622873,0.9828909749101832,0.9777988516443038,0.0011314192604466957,0.0012888497386750488
Smart_Final,39,u_component_of_wind@50hPa,0.22851552065779893,0.3110230565162759,0.17282511594733246,0.2310309300750717,0.9759157983499713,0.9574573340669417,3.4265837072624925,4.663781830333377
Smart_Final,40,u_component_of_wind@100hPa,0.27908240862433054,0.351111315022967,0.2133758539025437,0.2630856902765815,0.9672051472105068,0.9508432976755613,3.728273379558558,4.690510519834929
Smart_Final,41,u_component_of_wind@150hPa,0.27315822993591443,0.32618275296133203,0.2078441223478063,0.2465753441044814,0.9664638699378602,0.9564319803867479,4.356295853495146,5.20192490063042
Smart_Final,42,u_component_of_wind@200hPa,0.27503625974304946,0.3055444168841459,0.20752048409531607,0.2323134837501507,0.9634658882119557,0.9578812464499934,4.845194310420687,5.382643251403979
Smart_Final,43,u_component_of_wind@250hPa,0.2878608433655468,0.3078504973045841,0.21565300806557716,0.23186511256137385,0.9560483874841186,0.9534575992003214,5.152609613753716,5.5104175463280365
Smart_Final,44,u_component_of_wind@300hPa,0.297283706112081,0.3270462366528549,0.2217493724124804,0.24586330881043478,0.9498777437748541,0.9436357581600567,5.063412431769688,5.570335533083305
Smart_Final,45,u_component_of_wind@400hPa,0.3003498273000208,0.3328866992968477,0.22389208863754317,0.24969602232424487,0.9475522756528901,0.9402683976666854,4.2829637135032215,4.7469367644960325
Smart_Final,46,u_component_of_wind@500hPa,0.2984695575057504,0.32726378814936596,0.2238967081539814,0.2471229067247411,0.9492822199617719,0.9439067722527573,3.5562730449750926,3.8993571437441314
Smart_Final,47,u_component_of_wind@600hPa,0.3036320438196169,0.3377334808437031,0.2293658912475189,0.2572292670180819,0.9488335477628238,0.9415109735320216,3.116575421604188,3.4666033030539642
Smart_Final,48,u_component_of_wind@700hPa,0.31807600172811196,0.3582871366178846,0.24099400457166556,0.272954957117997,0.9452868094666139,0.935500796816527,2.8866154894212968,3.2515410728315635
Smart_Final,49,u_component_of_wind@850hPa,0.33280231035423696,0.3717918512845655,0.246592589722133,0.2775130892957366,0.9404340149936563,0.9306835436549074,2.6787291994036084,2.99255637691731
Smart_Final,50,u_component_of_wind@925hPa,0.3332387759735388,0.3727836902220119,0.23881804864647768,0.2704347017346868,0.938862876505093,0.9290279245679758,2.5941940805968335,2.9020429900675873
Smart_Final,51,u_component_of_wind@1000hPa,0.34672601265560843,0.3938347733446442,0.2530675623255197,0.28794537562745437,0.9344875080900514,0.9204146684717023,2.0886421830847195,2.372420550285977
Smart_Final,52,v_component_of_wind@50hPa,0.3743373604856385,0.3881368178207649,0.28557068406129665,0.2943517187601816,0.8760546128214719,0.8701377825387016,2.726111039147377,2.826605531030077
Smart_Final,53,v_component_of_wind@100hPa,0.44184453531326645,0.4956316074102887,0.33920982676391664,0.37871246792705293,0.8834231954077728,0.8559824461113397,3.342874816142365,3.7498130433311307
Smart_Final,54,v_component_of_wind@150hPa,0.4241735304899047,0.4842999072383174,0.3221690747011363,0.3676183702814749,0.9040787233284144,0.8812019488671932,4.071918423379065,4.6491106654554795
Smart_Final,55,v_component_of_wind@200hPa,0.3948965417435907,0.4413392611574658,0.2960070148557825,0.33248408848023014,0.914028939623315,0.8992460632572729,4.682353990611188,5.233033086928299
Smart_Final,56,v_component_of_wind@250hPa,0.3854967708663525,0.4133032577267036,0.28571481679158495,0.30625776178191977,0.9095016818347486,0.9031868444190442,5.143546808928715,5.51455888441121
Smart_Final,57,v_component_of_wind@300hPa,0.38423539367881354,0.4167185679759406,0.2820758286720917,0.306458572032763,0.9015087673377907,0.8911797020190849,5.112533451021788,5.544745891961578
Smart_Final,58,v_component_of_wind@400hPa,0.388074930090448,0.41959969191828755,0.28300368476015003,0.30598379853421903,0.8959476483692087,0.8848250204523141,4.345165276378014,4.698139046653084
Smart_Final,59,v_component_of_wind@500hPa,0.3919700573905796,0.41886619050699814,0.28833873031523155,0.3084797596200198,0.8951916439497897,0.887847725317851,3.5899242002536744,3.8362570105286173
Smart_Final,60,v_component_of_wind@600hPa,0.4006892963547556,0.43427556419629154,0.2972669723173469,0.32345598666603453,0.8916347562681578,0.8809262986163713,3.1143195503020054,3.375365673942201
Smart_Final,61,v_component_of_wind@700hPa,0.41677378876664944,0.456402885707841,0.30997835825129,0.34050562797991435,0.8841254675208902,0.8697926931759061,2.8403921034285893,3.1104718970663154
Smart_Final,62,v_component_of_wind@850hPa,0.42947174479271893,0.4707418313010862,0.3121096963592333,0.3432267926005352,0.8762373068130208,0.8609528631470068,2.6503577897296346,2.905043882860903
Smart_Final,63,v_component_of_wind@925hPa,0.4199393294451305,0.45870925881249247,0.2962884367116038,0.3244397110713745,0.8860216941198352,0.8728501275879383,2.670368450982401,2.9169040548474423
Smart_Final,64,v_component_of_wind@1000hPa,0.41020297945846246,0.4632982124432126,0.2961355383523289,0.3355857959213314,0.8967046009012615,0.8753307431831827,2.1356555244366238,2.412087287740646
Smart_Final,65,2m_temperature,0.2563958639258456,0.13509983998907799,0.2270320772083792,0.08513496072412284,0.9761757835571586,0.9869728201386483,5.4853206367513305,2.890319409039388
Smart_Final,66,10m_u_component_of_wind,0.34278409047653774,0.3766217070332506,0.24842145980891972,0.2722515313162111,0.9345965525637648,0.9260791940331341,1.8620609299020772,2.0458725744063395
Smart_Final,67,10m_v_component_of_wind,0.405801908810075,0.4433400379787153,0.29335078779911444,0.31934462258457486,0.8956676498861328,0.8832877007793065,1.8952783786326042,2.0705984177682075
Smart_Final,68,mean_sea_level_pressure,0.18879746814632134,0.2067581040489249,0.13337281639404105,0.14600801337622332,0.975225580091468,0.9719955314204479,249.82074160950003,273.58662588075236
Smart_Final,69,surface_pressure,0.08769675480499953,0.15550622628949073,0.06449637116942346,0.09306897371496478,0.9924768268254899,0.9763649002782195,841.8327527870396,1492.7602918932753
Smart_Final,70,total_precipitation_6hr,0.8738741324319569,1.0014682231589536,0.35996819094285365,0.425675357589723,0.6723604780749618,0.576804166509019,0.0014576977632758175,0.0016705357634657686
