==============================================================================
ClimaX forecast-store generator
==============================================================================
[CHECKPOINT] models/climax_forecaster_full/checkpoint_best.pt
[MODEL] checkpoint load: <All keys matched successfully>
[STATS] inverse normalization mean=mean std=std channels=71
[DATA] manifest rows=192,774
[DATA] unique forecast jobs=192,774
[DATA] by lead: {6: 64272, 24: 64263, 72: 64239}
[DATA] ERA5 timestamps=93,544
[RESUME] already done=0
[RESUME] remaining=192,774
[LOADER] batch=12 workers=12 prefetch=2
[FORECAST] 26,100/192,774 (13.54%) rate=15.87 samples/s ETA=2.92h store=153.44GiB GPU_peak=33.90GiB
[FORECAST] 26,400/192,774 (13.69%) rate=15.83 samples/s ETA=2.92h store=155.20GiB GPU_peak=33.90GiB
[FORECAST] 26,700/192,774 (13.85%) rate=15.73 samples/s ETA=2.93h store=156.96GiB GPU_peak=33.90GiB
[FORECAST] 27,000/192,774 (14.01%) rate=15.75 samples/s ETA=2.92h store=158.73GiB GPU_peak=33.90GiB
[FORECAST] 27,300/192,774 (14.16%) rate=15.78 samples/s ETA=2.91h store=160.49GiB GPU_peak=33.90GiB
[FORECAST] 27,600/192,774 (14.32%) rate=15.82 samples/s ETA=2.90h store=162.26GiB GPU_peak=33.90GiB
[FORECAST] 27,900/192,774 (14.47%) rate=15.85 samples/s ETA=2.89h store=164.02GiB GPU_peak=33.90GiB
[FORECAST] 28,200/192,774 (14.63%) rate=15.86 samples/s ETA=2.88h store=165.79GiB GPU_peak=33.90GiB
[FORECAST] 28,500/192,774 (14.78%) rate=15.90 samples/s ETA=2.87h store=167.55GiB GPU_peak=33.90GiB
[FORECAST] 28,800/192,774 (14.94%) rate=15.92 samples/s ETA=2.86h store=169.32GiB GPU_peak=33.90GiB
[FORECAST] 29,100/192,774 (15.10%) rate=15.94 samples/s ETA=2.85h store=171.08GiB GPU_peak=33.90GiB
[FORECAST] 29,400/192,774 (15.25%) rate=15.97 samples/s ETA=2.84h store=172.85GiB GPU_peak=33.90GiB
[FORECAST] 29,700/192,774 (15.41%) rate=15.99 samples/s ETA=2.83h store=174.61GiB GPU_peak=33.90GiB
[FORECAST] 30,000/192,774 (15.56%) rate=16.02 samples/s ETA=2.82h store=176.37GiB GPU_peak=33.90GiB
[FORECAST] 30,300/192,774 (15.72%) rate=16.05 samples/s ETA=2.81h store=178.14GiB GPU_peak=33.90GiB
[FORECAST] 30,600/192,774 (15.87%) rate=16.07 samples/s ETA=2.80h store=179.90GiB GPU_peak=33.90GiB
[FORECAST] 30,900/192,774 (16.03%) rate=16.10 samples/s ETA=2.79h store=181.67GiB GPU_peak=33.90GiB
[FORECAST] 31,200/192,774 (16.18%) rate=16.11 samples/s ETA=2.79h store=183.43GiB GPU_peak=33.90GiB
[FORECAST] 31,500/192,774 (16.34%) rate=16.07 samples/s ETA=2.79h store=185.19GiB GPU_peak=33.90GiB
[FORECAST] 31,800/192,774 (16.50%) rate=16.07 samples/s ETA=2.78h store=186.96GiB GPU_peak=33.90GiB
[FORECAST] 32,100/192,774 (16.65%) rate=16.08 samples/s ETA=2.78h store=188.72GiB GPU_peak=33.90GiB
[FORECAST] 32,400/192,774 (16.81%) rate=16.05 samples/s ETA=2.78h store=190.49GiB GPU_peak=33.90GiB
[FORECAST] 32,700/192,774 (16.96%) rate=16.02 samples/s ETA=2.78h store=192.25GiB GPU_peak=33.90GiB
[FORECAST] 33,000/192,774 (17.12%) rate=16.04 samples/s ETA=2.77h store=194.01GiB GPU_peak=33.90GiB
[FORECAST] 33,300/192,774 (17.27%) rate=16.03 samples/s ETA=2.76h store=195.78GiB GPU_peak=33.90GiB
[FORECAST] 33,600/192,774 (17.43%) rate=16.04 samples/s ETA=2.76h store=197.54GiB GPU_peak=33.90GiB
[FORECAST] 33,900/192,774 (17.59%) rate=15.95 samples/s ETA=2.77h store=199.31GiB GPU_peak=33.90GiB
[FORECAST] 34,200/192,774 (17.74%) rate=15.94 samples/s ETA=2.76h store=201.07GiB GPU_peak=33.90GiB
[FORECAST] 34,500/192,774 (17.90%) rate=15.91 samples/s ETA=2.76h store=202.83GiB GPU_peak=33.90GiB
[FORECAST] 34,800/192,774 (18.05%) rate=15.91 samples/s ETA=2.76h store=204.60GiB GPU_peak=33.90GiB
[FORECAST] 35,100/192,774 (18.21%) rate=15.95 samples/s ETA=2.75h store=206.36GiB GPU_peak=33.90GiB
[FORECAST] 35,400/192,774 (18.36%) rate=15.99 samples/s ETA=2.73h store=208.12GiB GPU_peak=33.90GiB
[FORECAST] 35,700/192,774 (18.52%) rate=15.98 samples/s ETA=2.73h store=209.89GiB GPU_peak=33.90GiB
[FORECAST] 36,000/192,774 (18.67%) rate=16.01 samples/s ETA=2.72h store=211.65GiB GPU_peak=33.90GiB
[FORECAST] 36,300/192,774 (18.83%) rate=16.04 samples/s ETA=2.71h store=213.42GiB GPU_peak=33.90GiB
[FORECAST] 36,600/192,774 (18.99%) rate=16.06 samples/s ETA=2.70h store=215.18GiB GPU_peak=33.90GiB
[FORECAST] 36,900/192,774 (19.14%) rate=16.06 samples/s ETA=2.70h store=216.94GiB GPU_peak=33.90GiB
[FORECAST] 37,200/192,774 (19.30%) rate=16.08 samples/s ETA=2.69h store=218.71GiB GPU_peak=33.90GiB
[FORECAST] 37,500/192,774 (19.45%) rate=16.11 samples/s ETA=2.68h store=220.47GiB GPU_peak=33.90GiB
[FORECAST] 37,800/192,774 (19.61%) rate=16.12 samples/s ETA=2.67h store=222.24GiB GPU_peak=33.90GiB
[FORECAST] 38,100/192,774 (19.76%) rate=16.14 samples/s ETA=2.66h store=224.00GiB GPU_peak=33.90GiB
[FORECAST] 38,400/192,774 (19.92%) rate=16.17 samples/s ETA=2.65h store=225.76GiB GPU_peak=33.90GiB
[FORECAST] 38,700/192,774 (20.08%) rate=16.19 samples/s ETA=2.64h store=227.53GiB GPU_peak=33.90GiB
[FORECAST] 39,000/192,774 (20.23%) rate=16.20 samples/s ETA=2.64h store=229.29GiB GPU_peak=33.90GiB
[FORECAST] 39,300/192,774 (20.39%) rate=16.18 samples/s ETA=2.64h store=231.06GiB GPU_peak=33.90GiB
[FORECAST] 39,600/192,774 (20.54%) rate=16.17 samples/s ETA=2.63h store=232.82GiB GPU_peak=33.90GiB
[FORECAST] 39,900/192,774 (20.70%) rate=16.14 samples/s ETA=2.63h store=234.58GiB GPU_peak=33.90GiB
[FORECAST] 40,200/192,774 (20.85%) rate=16.16 samples/s ETA=2.62h store=236.34GiB GPU_peak=33.90GiB
[FORECAST] 40,500/192,774 (21.01%) rate=16.19 samples/s ETA=2.61h store=238.11GiB GPU_peak=33.90GiB
[FORECAST] 40,800/192,774 (21.16%) rate=16.15 samples/s ETA=2.61h store=239.87GiB GPU_peak=33.90GiB
[FORECAST] 41,100/192,774 (21.32%) rate=16.07 samples/s ETA=2.62h store=241.64GiB GPU_peak=33.90GiB
[FORECAST] 41,400/192,774 (21.48%) rate=16.04 samples/s ETA=2.62h store=243.40GiB GPU_peak=33.90GiB
[FORECAST] 41,700/192,774 (21.63%) rate=16.03 samples/s ETA=2.62h store=245.16GiB GPU_peak=33.90GiB
[FORECAST] 42,000/192,774 (21.79%) rate=15.99 samples/s ETA=2.62h store=246.93GiB GPU_peak=33.90GiB
[FORECAST] 42,300/192,774 (21.94%) rate=15.97 samples/s ETA=2.62h store=248.69GiB GPU_peak=33.90GiB
[FORECAST] 42,600/192,774 (22.10%) rate=15.97 samples/s ETA=2.61h store=250.46GiB GPU_peak=33.90GiB
[FORECAST] 42,900/192,774 (22.25%) rate=15.98 samples/s ETA=2.61h store=252.22GiB GPU_peak=33.90GiB
[FORECAST] 43,200/192,774 (22.41%) rate=15.97 samples/s ETA=2.60h store=253.99GiB GPU_peak=33.90GiB
[FORECAST] 43,500/192,774 (22.57%) rate=15.98 samples/s ETA=2.59h store=255.75GiB GPU_peak=33.90GiB
[FORECAST] 43,800/192,774 (22.72%) rate=16.00 samples/s ETA=2.59h store=257.51GiB GPU_peak=33.90GiB
[FORECAST] 44,100/192,774 (22.88%) rate=16.01 samples/s ETA=2.58h store=259.28GiB GPU_peak=33.90GiB
[FORECAST] 44,400/192,774 (23.03%) rate=16.03 samples/s ETA=2.57h store=261.04GiB GPU_peak=33.90GiB
[FORECAST] 44,700/192,774 (23.19%) rate=16.04 samples/s ETA=2.56h store=262.80GiB GPU_peak=33.90GiB
[FORECAST] 45,000/192,774 (23.34%) rate=16.05 samples/s ETA=2.56h store=264.57GiB GPU_peak=33.90GiB
[FORECAST] 45,300/192,774 (23.50%) rate=16.06 samples/s ETA=2.55h store=266.33GiB GPU_peak=33.90GiB
[FORECAST] 45,600/192,774 (23.65%) rate=16.07 samples/s ETA=2.54h store=268.09GiB GPU_peak=33.90GiB
[FORECAST] 45,900/192,774 (23.81%) rate=16.08 samples/s ETA=2.54h store=269.86GiB GPU_peak=33.90GiB
[FORECAST] 46,200/192,774 (23.97%) rate=16.09 samples/s ETA=2.53h store=271.62GiB GPU_peak=33.90GiB
[FORECAST] 46,500/192,774 (24.12%) rate=16.09 samples/s ETA=2.52h store=273.39GiB GPU_peak=33.90GiB
[FORECAST] 46,800/192,774 (24.28%) rate=16.08 samples/s ETA=2.52h store=275.15GiB GPU_peak=33.90GiB
[FORECAST] 47,100/192,774 (24.43%) rate=16.09 samples/s ETA=2.51h store=276.91GiB GPU_peak=33.90GiB
[FORECAST] 47,400/192,774 (24.59%) rate=16.06 samples/s ETA=2.51h store=278.68GiB GPU_peak=33.90GiB
[FORECAST] 47,700/192,774 (24.74%) rate=16.05 samples/s ETA=2.51h store=280.44GiB GPU_peak=33.90GiB
[FORECAST] 48,000/192,774 (24.90%) rate=16.00 samples/s ETA=2.51h store=282.21GiB GPU_peak=33.90GiB
[FORECAST] 48,300/192,774 (25.06%) rate=15.93 samples/s ETA=2.52h store=283.97GiB GPU_peak=33.90GiB
[FORECAST] 48,600/192,774 (25.21%) rate=15.88 samples/s ETA=2.52h store=285.73GiB GPU_peak=33.90GiB
[FORECAST] 48,900/192,774 (25.37%) rate=15.84 samples/s ETA=2.52h store=287.50GiB GPU_peak=33.90GiB
[FORECAST] 49,200/192,774 (25.52%) rate=15.77 samples/s ETA=2.53h store=289.26GiB GPU_peak=33.90GiB
[FORECAST] 49,500/192,774 (25.68%) rate=15.73 samples/s ETA=2.53h store=291.02GiB GPU_peak=33.90GiB
[FORECAST] 49,800/192,774 (25.83%) rate=15.71 samples/s ETA=2.53h store=292.79GiB GPU_peak=33.90GiB
[FORECAST] 50,100/192,774 (25.99%) rate=15.74 samples/s ETA=2.52h store=294.55GiB GPU_peak=33.90GiB
[FORECAST] 50,400/192,774 (26.14%) rate=15.75 samples/s ETA=2.51h store=296.31GiB GPU_peak=33.90GiB
[FORECAST] 50,700/192,774 (26.30%) rate=15.77 samples/s ETA=2.50h store=298.08GiB GPU_peak=33.90GiB
[FORECAST] 51,000/192,774 (26.46%) rate=15.74 samples/s ETA=2.50h store=299.84GiB GPU_peak=33.90GiB
[FORECAST] 51,300/192,774 (26.61%) rate=15.72 samples/s ETA=2.50h store=301.60GiB GPU_peak=33.90GiB
[FORECAST] 51,600/192,774 (26.77%) rate=15.74 samples/s ETA=2.49h store=303.36GiB GPU_peak=33.90GiB
[FORECAST] 51,900/192,774 (26.92%) rate=15.77 samples/s ETA=2.48h store=305.13GiB GPU_peak=33.90GiB
[FORECAST] 52,200/192,774 (27.08%) rate=15.77 samples/s ETA=2.48h store=306.89GiB GPU_peak=33.90GiB
[FORECAST] 52,500/192,774 (27.23%) rate=15.75 samples/s ETA=2.47h store=308.66GiB GPU_peak=33.90GiB
[FORECAST] 52,800/192,774 (27.39%) rate=15.76 samples/s ETA=2.47h store=310.42GiB GPU_peak=33.90GiB
[FORECAST] 53,100/192,774 (27.55%) rate=15.77 samples/s ETA=2.46h store=312.18GiB GPU_peak=33.90GiB
[FORECAST] 53,400/192,774 (27.70%) rate=15.78 samples/s ETA=2.45h store=313.95GiB GPU_peak=33.90GiB
[FORECAST] 53,700/192,774 (27.86%) rate=15.80 samples/s ETA=2.45h store=315.71GiB GPU_peak=33.90GiB
[FORECAST] 54,000/192,774 (28.01%) rate=15.81 samples/s ETA=2.44h store=317.48GiB GPU_peak=33.90GiB
[FORECAST] 54,300/192,774 (28.17%) rate=15.82 samples/s ETA=2.43h store=319.24GiB GPU_peak=33.90GiB
[FORECAST] 54,600/192,774 (28.32%) rate=15.83 samples/s ETA=2.42h store=321.01GiB GPU_peak=33.90GiB
